group,doc_id,unique_phrase_id,sentences,date,frame,check
1,202004071,202004071_254,"Pour le personnel et les personnes qui sont en meilleure santé, qui passent normalement du temps avec les enfants et qui rencontrent probablement de nombreux virus au quotidien, nous considérons que le risque est faible. Nous n'en voyons pas du tout ici. - Nous allons réessayer avec Sydsvenskan sur le lien. - Vous m'entendez maintenant ? Bonjour ! J'ai une question pour Anders Tegnell : L'Agence suédoise de santé publique recommande clairement que même les personnes qui ne sont pas infectées ou qui n'ont pas de symptômes évitent les voyages inutiles. Dans le même temps, le conseil régional de Scanie a déclaré qu'il n'y avait pas de problème à voyager à Pâques, à condition que ce soit à l'intérieur de la Scanie. Êtes-vous d'accord ? Quand il s'agit de voyager, il s'agit de prendre ses responsabilités et de se demander si le voyage est vraiment nécessaire. Mais il faut absolument éviter de se rendre chez des parents âgés. Il est également déconseillé de se rendre à de grands événements.",2020-04-07,NA,0
1,202004081,202004081_50,"Nous ne savons pas combien d'entre eux y vivent. Parmi les personnes décédées, 40 % se trouvent dans des maisons de retraite. Nous n'avons pas constaté cette évolution dans le reste du pays. Là-bas, seuls 5 % vivaient dans une maison de repos, et 4 % des personnes décédées vivaient dans une maison de repos. Ce sont des chiffres importants et nous continuerons à les analyser. On a beaucoup discuté, notamment après les informations de ce matin, de la question de savoir qui est infectieux et qui ne l'est pas, ce qui est asymptomatique et ce qui ne l'est pas. L'OMS continue de dire - et nous l'avons toujours dit - que les personnes infectées sont principalement celles qui présentent des symptômes. Il est bien connu que de nombreuses personnes qui contractent la maladie ne présentent pas de symptômes, mais nous ne le savons pas. On dit que 90 % des personnes infectées ne présentent pas de symptômes. Cependant, ces personnes sont relativement rarement infectées. Quelques études, dont une de taille moyenne réalisée à Singapour, indiquent qu'environ 6 à 8 % des personnes infectées ne présentent pas de symptômes. Nous pouvons convenir que toute personne présentant des symptômes reste à la maison et nous éliminerons largement l'infection de la société. L'OMS a clairement indiqué que les masques de protection devaient être utilisés dans le cadre des soins de santé. L'utilisation de masques dans la société est une mesure difficile à mettre en place. Nous savons que si vous présentez des symptômes et que vous êtes malade du COVID-19, un masque facial peut vous protéger contre la propagation de l'infection aux personnes qui vous entourent. Certaines études menées à Hong Kong le suggèrent, mais rien ne prouve qu'il vous protège contre l'infection. Une fois de plus, les preuves suggèrent fortement que si vous avez des symptômes, vous devriez rester à la maison. Cela réduira considérablement la propagation de l'infection. Enfin, notre message principal : si vous avez des symptômes au réveil, restez chez vous. Évitez les contacts sociaux. Si vous avez plus de 70 ans, restez chez vous. Sortez, mais évitez autant que possible les contacts sociaux. Nous avons un certain nombre d'autres mesures à prendre : L'hygiène des mains, le maintien de la distance au sein de la communauté, comme nous l'avons vu dans les photos récentes, sont des éléments importants. Je reçois beaucoup de courriels me disant que les gens ne pensent pas que cela fonctionne si bien.",2020-04-08,NA,1
2,202004081,202004081_108,"Nous devons modifier notre comportement de diverses manières pour arrêter la courbe et ne pas surcharger le système de soins de santé. Nous n'y sommes pas encore, mais nous sommes sur la bonne voie. Nous sommes conscients que de nombreuses personnes font des sacrifices dans le cadre de ces changements, mais en résumé, nous pouvons dire que nous travaillons bien ensemble, et je voudrais remercier tous ceux qui contribuent à ce travail commun. Je le répète : continuez à suivre les conseils des autorités, soyez critiques à l'égard des sources et obtenez des informations sur krisinformation.se, toute personne souhaitant approfondir ces tableaux peut le faire sur le site web de la MSB. Questions -TT, une question pour Anders Tegnell. Dans le secteur des soins de santé, de plus en plus de personnes asymptomatiques sont testées. On obtient des chiffres assez spectaculaires, comme à l'hôpital universitaire de Linköping, où un grand nombre de personnes avaient le virus mais ne présentaient aucun symptôme. ""Plusieurs pour cent ne présentent pas de symptômes, ce qui est infectieux et propage la maladie, comme je l'ai dit. Mais cela signifie-t-il que les personnes testées positives dans le secteur de la santé devraient continuer à travailler dans ce secteur ? Non, ces chiffres de Linköping ne sont pas dramatiques. Ce qui est peut-être surprenant, c'est qu'il y ait autant de personnes présentant des symptômes. Il n'y a pas beaucoup de personnes qui ont été testées aussi largement. Et non, il ne faut pas prendre ce risque, surtout dans les soins de santé. Ils suivent la même routine que les autres personnes présentant des symptômes, à savoir qu'ils doivent attendre avant de reprendre le travail. Au moins 2 jours sans symptômes ou 7 jours au total. -Ils ne peuvent pas travailler avec un bain de bouche ou quelque chose comme ça ? -Non, c'est un risque que nous ne pouvons pas prendre. -Est-ce qu'il y a un risque de paralyser le système de santé parce que tant de gens doivent s'absenter ? -C'est quelque chose que nous devons gérer au fur et à mesure, il n'y a pas de signes de propagation de l'infection dans le système de santé en général. Il s'agit probablement d'une personne qui a beaucoup infecté.",2020-04-08,Suppression,1
3,202004081,202004081_166,"Il est important de le faire d'une bonne manière, afin d'apprendre quelque chose et de transmettre nos expériences à d'autres régions du pays. J'espère que cela ne se reproduira pas - Bonjour, SVT Nyheter. Une question sur la perspective temporelle. Vous devriez commencer à faire plus de tests. J'ai cru comprendre que vous seriez en mesure d'effectuer environ 100 000 tests par semaine dans quelques semaines. J'ai cru comprendre que vous testiez le personnel et les personnes travaillant dans le secteur de la santé, mais les personnes asymptomatiques... Il existe d'autres tests. Ils ne font pas partie des 100 000 tests. Ce sont les régions qui pourront mettre en œuvre, pas nous. Mais d'ici quelques semaines, nous en examinerons quelques-uns et verrons s'ils fonctionnent bien. J'espère que nous disposerons bientôt de quelque chose pour mesurer l'immunité dans la population, mais c'est plus difficile au niveau individuel.",2020-04-08,NA,0
4,202004081,202004081_215,"- Je ne sais pas. D'habitude, nous avons quelque chose comme ça. Je ne sais pas. Il pourrait y en avoir plus, mais c'est une moyenne. - De Tv4 à Anders Tegnell. Je comprends que ce sont principalement les personnes infectées ou les personnes présentant des symptômes qui peuvent infecter d'autres personnes, mais plus tôt dans la journée, vous avez dit que jusqu'à 9 personnes sur 10 qui ont l'infection sont asymptomatiques, qu'est-ce que cela indique ? Nous ne le savons pas, car les tests n'ont été effectués sur aucune population dans le monde - nous ne savons donc pas combien de personnes ont été infectées en Chine ou en Italie. Ce ""9 sur 10"" est une spéculation des experts, c'est comme la grippe ordinaire, d'autres virus ont un niveau plus élevé. Nous verrons s'il est là, il pourrait être plus ou moins élevé, mais nous nous basons sur la grippe ordinaire"" - Au sujet des logements pour personnes âgées, si la propagation a été si spectaculaire, que peut-on faire pour la ralentir maintenant ? -De nombreuses personnes y réfléchissent - Attendo et de nombreux fournisseurs - un certain nombre de mesures peuvent être prises - tester davantage le personnel est probablement une bonne chose, former le personnel, revoir les procédures, garantir des possibilités d'isoler les malades, travailler avec des ""soins à court terme"" - que le même personnel ne s'occupe pas d'un trop grand nombre de personnes âgées en utilisant certains horaires, il y a de nombreuses mesures, nous ne savons pas ce qui a été fait dans certains domaines, nous essayons de mieux maîtriser la situation. -Est-ce que tout le personnel devrait être testé pour être sûr ? Oui, c'est le problème : les tests ne sont bons que si vous les faites, pas si vous n'avez pas de symptômes, donc vous pouvez très bien être négatif, puis positif, un test négatif ne vous dit rien sur le moment, il n'est vraiment important que si vous avez des symptômes. - Agence de presse. Anders Tegnell : Hier soir, Trump a déclaré que la Suède souffrait énormément. Tout le monde souffre en ce moment. Les soins de santé suédois sont de bonne qualité et comptent parmi les meilleurs au monde. Quels sont les effets d'une diminution de l'exercice physique ?",2020-04-08,NA,1
1,202004101,202004101_26,"Je voudrais vous rappeler qu'il est important d'aplanir la courbe pour que le système de santé puisse traiter les cas qui arrivent. Et qu'il est extrêmement important de prendre des mesures dans la communauté - c'est la base des conséquences pour les soins de santé. Nous avons rendu compte hier d'une enquête menée à Stockholm sur le nombre de personnes atteintes d'une infection active par le COVID-19 au sein de la communauté. Ce chiffre est d'environ 2,5 % à Stockholm. Nous souhaitons aujourd'hui attirer l'attention sur les chiffres que nous observons dans le cadre de la surveillance sentinelle de la grippe, qui est désormais la surveillance du COVID-19. Au cours des semaines 12 et 13, environ 7 % des cas de COVID-19 ont été enregistrés chez les personnes présentant des symptômes respiratoires. Au cours de la semaine 14, nous avons enregistré 14 % de ces cas dans les services de soins ambulatoires. Stockholm et Uppsala ont enregistré la plus forte proportion de cas positifs, ainsi que Halland, mais Skåne et Västra Götaland ont connu des niveaux de surveillance sentinelle relativement faibles. Plusieurs régions ne participent pas et le nombre de cas est relativement faible. Il s'agit d'un des nombreux systèmes qui nous aident à suivre l'évolution de la situation. Nous avons également mentionné précédemment que nous voyons dans les mesures d'autres infections virales que les mesures prises dans la société ont eu des effets clairs sur les mesures que nous prenons.",2020-04-10,NA,0
2,202004101,202004101_38,"La courbe inférieure s'infléchit après la semaine 12, ce qui indique que les mesures ont un effet sur les infections respiratoires virales. Dans la courbe inférieure, nous avons également montré l'impact sur les vomissements hivernaux, où les barres plongent fortement pour l'année. Nous avons ajouté le virus RS, qui est également une infection respiratoire virale ; vous voyez la courbe turquoise qui plonge brusquement. Ce sont des signes que les mesures ont un effet, et cela montre que nous devons poursuivre nos efforts. Ce qui s'applique au public : si vous présentez des symptômes de COVID-19, restez chez vous et évitez les contacts sociaux. Ces symptômes vont des symptômes respiratoires à la congestion nasale, aux maux de gorge et aux maux de tête, mais peuvent aussi inclure de la fièvre, des nausées et des symptômes gastro-intestinaux. Restez chez vous. Si vous avez plus de 70 ans, vous subissez une pression supplémentaire. Il est important de rester chez soi et d'éviter les contacts sociaux. Se déconnecter de la société. Restez chez vous, c'est-à-dire profitez du soleil, mais ne fréquentez pas d'autres personnes, restez à l'écart.",2020-04-10,Suppression,0
1,202004151,202004151_117,"Mais il y a un retard plus important, il faut être encore plus prudent. Il s'est rempli par derrière, mais le graphique ne pointe pas comme avant le week-end."" ""Avez-vous une analyse de ce qui s'est bien passé pendant le week-end ?"" ""Comme les cas qui sont dans les hôpitaux et ceux qui décèdent sont une image de ceux qui sont tombés malades il y a des semaines, il est difficile de dire que c'est Pâques qui l'a influencé. Mais les mesures prises et les conseils généraux peuvent avoir eu un effet. Mais nous voulons analyser cela et d'abord confirmer qu'il s'agit d'un changement durable"" -Ekot, une question adressée à la DGSM, qui présentera une enquête nationale demandant au public de signaler les symptômes de la maladie. Comment s'assurer que les personnes âgées, par exemple, répondent à l'enquête ? Mais techniquement, l'outil a été développé, ce n'est pas le problème. Mais l'enquête nationale sera un soutien pour le contrôle des infections et le travail de communication, afin de cibler et d'adapter les efforts de manière adéquate. Il sera également possible de signaler les symptômes d'autres personnes dans cet outil. L'idée est de créer une base de données qui ne contiendra pas de données traçables, mais qui sera anonyme. D'autres questions ? Oui, Dagens Nyheter. Je m'interroge un peu. Le positivisme prudent existe depuis un certain temps.",2020-04-15,NA,0
2,202004151,202004151_178,"Il y a des points de vue différents. Mais nous avons fait ce que nous croyons en matière de lutte contre les infections"" - Autre question du Göteborgsposten. Le fait que les choses s'améliorent un peu pourrait-il être lié au fait que l'on n'analyse pas de la même manière pendant les week-ends ? Non, j'ai du mal à le croire. Il s'agit de patients et ils doivent être testés. Toutefois, nous devons être prudents à l'avenir, par exemple avec le personnel qui présente des symptômes légers. Cela peut entraîner une fausse augmentation du nombre de cas. ""Nous distinguons les cas qui sont testés pour des raisons autres que la maladie. Nous devons suivre la courbe pour ne pas changer notre stratégie d'échantillonnage"" - C'est bon, nous allons continuer à faire des interviews à l'extérieur aussi. Très bien, tout le monde dehors.",2020-04-15,NA,0
1,202004171,202004171_43,"L'objectif de la stratégie est de disposer d'une capacité nationale, sûre, durable et solide pour l'échantillonnage et le diagnostic prioritaires de COVID-19. Mais aussi de disposer d'une capacité nationale élargie pour l'échantillonnage et l'analyse de laboratoire, pour COVID-19, pour le personnel. De disposer d'une capacité élargie pour l'échantillonnage et l'analyse de laboratoire pour les fonctions importantes sur le plan social. Que nous ayons une image de la propagation et de l'occurrence dans la société. Une capacité accrue dans d'autres parties de la société, là où cela a un effet. La stratégie d'aujourd'hui, où vous devez être à la maison au moindre symptôme, pour éviter d'infecter les autres, a des conséquences dans les activités socialement importantes et dans l'ensemble du commerce et de l'industrie. Je veux montrer à nouveau l'ordre de priorité. Il est toujours vrai, et c'est extrêmement important, que ce sont les patients atteints d'une maladie aiguë qui sont soignés, le groupe à risque, et ceux qui vivent dans des institutions. Cela ne doit pas avoir pour effet de déplacer le groupe prioritaire. Mais nous devons augmenter la capacité du personnel dans les soins de santé et les services sociaux. Il ne s'agit pas de tests de masse pour la population, mais d'un système d'analyse et de diagnostic soigneusement classé par ordre de priorité.",2020-04-17,NA,0
2,202004171,202004171_59,"Lavez-vous les mains avec de l'eau et du savon. Évitez les grands événements. Gardez vos distances, à l'intérieur comme à l'extérieur. Évitez les voyages inutiles. Restez chez vous si vous vous sentez un peu malade. Il est extrêmement important de prendre en compte les symptômes bénins. Nous avons déjà mené une enquête à Stockholm pour déterminer le nombre de personnes infectées au cours de la semaine 14. Nous avons analysé les symptômes de plus près, ce à quoi je répondrai plus tard. Cela montre qu'il est important de tenir compte des symptômes bénins. 70 ans et plus - restez chez vous, évitez les contacts sociaux - Je commencerai par faire le point sur la situation des soins intensifs en Suède. Aujourd'hui, le nombre de lits est de 1072, soit un doublement par rapport à la situation initiale, et il est donc prévu d'augmenter encore le nombre de lits de soins intensifs. Le nombre de personnes soignées reste à peu près le même. C'est la partie orange de la barre, 328 patients, et la partie jaune... ? 528 est à, pardon, tous les autres patients sont à 328.",2020-04-17,NA,0
3,202004171,202004171_131,"Nous nous tournons vers l'avenir pour tenter d'identifier les risques éventuels que les municipalités, les régions, les entreprises ou les organisations doivent gérer et auxquels elles doivent se préparer le plus tôt possible. Le tableau de la situation de cette semaine est similaire à celui de la semaine dernière, nous ne voyons pas de changements majeurs. Cela signifie qu'il y a un impact sur les activités socialement importantes, dans la plupart des secteurs de la société. En général, il est modéré, si l'on exclut les soins de santé et les soins, qui sont affectés dans une plus large mesure, comme le Conseil national de la santé et du bien-être le signale régulièrement ici. Les problèmes les plus courants, dans la plupart des services essentiels, sont liés à l'absence du personnel - beaucoup sont absents pour cause de maladie ou de congé de maternité. Cela inclut les symptômes légers. L'ampleur du problème varie d'une organisation à l'autre et à l'intérieur d'une même organisation, et dans certaines organisations, on signale une réduction de l'impact parce que le personnel a repris le travail. Il y a des hauts et des bas. Dans l'ensemble, l'impact est modéré ; la société fonctionne. Un travail systématique est en cours pour garantir que les activités socialement importantes fonctionneront au fil du temps, même en cas d'absence importante du personnel.",2020-04-17,NA,0
