"doc_id","unique_phrase_id","sentences","date"
202007071,"202007071_165","Même à Stockholm. Il s'agissait probablement d'une montagne que nous devions gravir, l'OMS a également donné l'impression que la propagation de l'infection était galopante, ce que nous avons expliqué, notre évaluation semble bien tenir la route. Nous avons maintenu des niveaux en baisse, inférieurs à ceux évoqués lors des visites dans d'autres pays. Nous approchons des niveaux que d'autres pays jugent acceptables. Que peut-on dire de la propagation de l'infection en Suède en général, comment la décririez-vous ? Oui, elle est en baisse, mais elle existe toujours. Essentiellement, c'est parmi les personnes présentant une maladie légère, de petits symptômes mineurs, presque aucun, que l'on peut qualifier de ""communément malades"", ce qui est inquiétant du point de vue de la distance à respecter, si vous avez une petite douleur à la tête ou autre, vous êtes probablement malade du covid-19, alors vous devez rester chez vous et vous éloigner. Cela doit être martelé - malgré peu de cas graves, un plus grand nombre de cas légers signifie un plus grand risque pour le groupe à risque, mais il est évident que les groupes à risque prennent beaucoup de précautions. Mais il serait regrettable qu'une nouvelle augmentation de la propagation de l'infection dans la société se produise, de sorte que même ceux d'entre vous qui présentent des symptômes bénins doivent tenir compte du fait que cela peut être grave pour d'autres, voire entraîner la mort. Une dernière question, si c'est possible. Oui, il a souvent été dit que nous avons géré la partie de la mission qui concerne la capacité du système de soins à faire face. Mais si vous écoutez le rapport de l'IVO, où il semble que de nombreuses personnes âgées qui auraient dû recevoir des soins n'ont jamais été admises, comment cela affecte-t-il l'image que nous avons gérée les soins ? Il est trop tôt pour que je puisse répondre à cette question, car je n'ai pas encore pu lire le rapport d'inspection. Il est important d'examiner quels foyers ont pris d'autres mesures et quelles en ont été les conséquences. Mais d'après ce que j'ai compris, ils ont passé en revue les dossiers et le processus décisionnel. C'est dans ce type d'examen que les réponses peuvent émerger"" - Niklas, voulez-vous poser une question ? Non, ce n'est pas possible.","2020-07-07"
202007091,"202007091_33","Il s'agit donc d'une moyenne mobile sur 7 jours de 5 par jour. Il en va de même pour les personnes décédées - nous disposons de l'occurrence des personnes décédées, mentionnée il y a une à deux semaines, mais l'occurrence des personnes décédées déclarées est faible, ce qui peut être complété. Vous pouvez voir que la courbe descend de manière assez régulière. Comment devrions-nous considérer la situation ? Oui. Je montre l'image que nous avons l'habitude de montrer, pour une bonne raison. Il est important que nous nous en tenions aux conseils et aux recommandations donnés par les autorités. Le fait que la situation semble s'être améliorée ne signifie pas que c'est fini, nous devons rester dans les restrictions, les conseils et les instructions pendant longtemps. Voici les recommandations générales que nous avons, rester à la maison en cas de symptômes. Si vous avez 70 ans ou plus ou si vous appartenez à un groupe à risque, vous devez être très prudent dans vos contacts. Je pense qu'il est important de souligner que la propagation de l'infection concerne principalement les groupes à risque, les jeunes. Les personnes âgées et les membres des groupes à risque sont restés chez eux, bien sûr dans leur propre intérêt. Il n'est pas raisonnable de vivre comme d'habitude si vous n'appartenez pas à un groupe à risque, il incombe à chacun de se protéger les uns les autres. Nous recevons beaucoup de courriels et de remarques indiquant que vous faites partie d'un groupe à risque et que les personnes âgées sont les seules à devoir rester à l'écart, que les jeunes ne respectent pas les conseils donnés. J'aimerais appeler tout le monde à respecter ce principe. Enfin, pour l'été, il est important que nous voyagions de manière responsable, que nous évitions les endroits très fréquentés et les contacts étroits avec des personnes que nous ne fréquentons pas normalement. L'Église de Suède a souligné qu'il ne faut pas éviter les funérailles, qu'il existe des moyens de les organiser de manière à respecter les règles et les recommandations existantes, que l'on peut trouver sur le site Web de l'Église de Suède et, pour les autres communautés, sur le site de l'autorité pour les communautés.","2020-07-09"
202007091,"202007091_73","Un groupe de médicaments diurétiques fait l'objet d'une utilisation plusieurs fois supérieure, y compris d'autres médicaments pour les maladies cardiovasculaires. L'utilisation est également plus faible, principalement pour les médicaments hypolipidémiants. Au début de la pandémie, des questions ont été posées au sujet d'un groupe de médicaments, les inhibiteurs de l'ECA et de l'ARA, selon lesquelles ils augmenteraient le risque de COVID-19. Les résultats de l'enquête statistique ne vont pas dans ce sens. Ils concordent avec les conclusions d'une récente étude cas-témoins réalisée en Lombardie (Italie). Mais il y a lieu d'étudier la relation de plus près dans ce cas, avec des résultats plus défavorables. Cela correspond également aux résultats de l'étude lombarde. Toutefois, d'autres études sont nécessaires pour établir la relation de cause à effet et pour prendre en compte la comorbidité et d'autres facteurs de confusion statistiques. Je mentionnerai également un point qui a fait l'objet de nombreuses questions : les patients présentant des symptômes prolongés. Ceux qui ont le COVID-19 et qui sont malades pendant longtemps - ceux qui ne sont pas très malades ou qui sont vraiment en bonne santé. Le Conseil national de la santé et du bien-être, ainsi que le Conseil consultatif national pour la médecine... Ont été chargés d'évaluer le soutien scientifique au diagnostic, aux soins et au traitement des personnes présentant des symptômes de longue durée dus au COVID-19. Avant de recevoir cette mission, nous avons commencé à collaborer sur cette question, mais les choses sont désormais plus claires. Nous aurons une vue d'ensemble des méthodes de diagnostic, de soins et de traitement. Comme la plupart des gens le savent, la plupart des personnes qui tombent malades présentent des symptômes légers et se rétablissent en se soignant elles-mêmes ou en prenant des mesures de soins simples au bout de quelques jours à une semaine. Certaines personnes tombent gravement malades, par exemple en éprouvant des difficultés à respirer, et ont souvent besoin de soins médicaux. D'autres encore présentent des symptômes diffus pendant une longue période - chaque personne est affectée différemment.","2020-07-09"
202007091,"202007091_76","Les résultats de l'enquête statistique ne vont pas dans ce sens. Ils concordent avec les conclusions d'une récente étude cas-témoins réalisée en Lombardie (Italie). Mais il y a lieu d'étudier la relation de plus près dans ce cas, avec des résultats plus défavorables. Cela correspond également aux résultats de l'étude lombarde. Toutefois, d'autres études sont nécessaires pour établir la relation de cause à effet et pour prendre en compte la comorbidité et d'autres facteurs de confusion statistiques. Je mentionnerai également un point qui a fait l'objet de nombreuses questions : les patients présentant des symptômes prolongés. Ceux qui ont le COVID-19 et qui sont malades pendant longtemps - ceux qui ne sont pas très malades ou qui sont vraiment en bonne santé. Le Conseil national de la santé et du bien-être, ainsi que le Conseil consultatif national pour la médecine... Ont été chargés d'évaluer le soutien scientifique au diagnostic, aux soins et au traitement des personnes présentant des symptômes de longue durée dus au COVID-19. Avant de recevoir cette mission, nous avons commencé à collaborer sur cette question, mais les choses sont désormais plus claires. Nous aurons une vue d'ensemble des méthodes de diagnostic, de soins et de traitement. Comme la plupart des gens le savent, la plupart des personnes qui tombent malades présentent des symptômes légers et se rétablissent en se soignant elles-mêmes ou en prenant des mesures de soins simples au bout de quelques jours à une semaine. Certaines personnes tombent gravement malades, par exemple en éprouvant des difficultés à respirer, et ont souvent besoin de soins médicaux. D'autres encore présentent des symptômes diffus pendant une longue période - chaque personne est affectée différemment. Les connaissances sur les effets à long terme du COVID-19 sont encore limitées. Nous ne connaissons pas l'importance de ce groupe de patients. Nous recevons de nombreux rapports individuels à ce sujet.","2020-07-09"
202007091,"202007091_79","Cela correspond également aux résultats de l'étude lombarde. Toutefois, d'autres études sont nécessaires pour établir la relation de cause à effet et pour prendre en compte la comorbidité et d'autres facteurs de confusion statistiques. Je mentionnerai également un point qui a fait l'objet de nombreuses questions : les patients présentant des symptômes prolongés. Ceux qui ont le COVID-19 et qui sont malades pendant longtemps - ceux qui ne sont pas très malades ou qui sont vraiment en bonne santé. Le Conseil national de la santé et du bien-être, ainsi que le Conseil consultatif national pour la médecine... Ont été chargés d'évaluer le soutien scientifique au diagnostic, aux soins et au traitement des personnes présentant des symptômes de longue durée dus au COVID-19. Avant de recevoir cette mission, nous avons commencé à collaborer sur cette question, mais les choses sont désormais plus claires. Nous aurons une vue d'ensemble des méthodes de diagnostic, de soins et de traitement. Comme la plupart des gens le savent, la plupart des personnes qui tombent malades présentent des symptômes légers et se rétablissent en se soignant elles-mêmes ou en prenant des mesures de soins simples au bout de quelques jours à une semaine. Certaines personnes tombent gravement malades, par exemple en éprouvant des difficultés à respirer, et ont souvent besoin de soins médicaux. D'autres encore présentent des symptômes diffus pendant une longue période - chaque personne est affectée différemment. Les connaissances sur les effets à long terme du COVID-19 sont encore limitées. Nous ne connaissons pas l'importance de ce groupe de patients. Nous recevons de nombreux rapports individuels à ce sujet. Mais d'autres problèmes de santé sous-jacents peuvent également être à l'origine de ces problèmes. La tâche consiste à dresser une vue d'ensemble de ce groupe de patients. Il s'agit de compiler les données scientifiques disponibles.","2020-07-09"
202007091,"202007091_81","Je mentionnerai également un point qui a fait l'objet de nombreuses questions : les patients présentant des symptômes prolongés. Ceux qui ont le COVID-19 et qui sont malades pendant longtemps - ceux qui ne sont pas très malades ou qui sont vraiment en bonne santé. Le Conseil national de la santé et du bien-être, ainsi que le Conseil consultatif national pour la médecine... Ont été chargés d'évaluer le soutien scientifique au diagnostic, aux soins et au traitement des personnes présentant des symptômes de longue durée dus au COVID-19. Avant de recevoir cette mission, nous avons commencé à collaborer sur cette question, mais les choses sont désormais plus claires. Nous aurons une vue d'ensemble des méthodes de diagnostic, de soins et de traitement. Comme la plupart des gens le savent, la plupart des personnes qui tombent malades présentent des symptômes légers et se rétablissent en se soignant elles-mêmes ou en prenant des mesures de soins simples au bout de quelques jours à une semaine. Certaines personnes tombent gravement malades, par exemple en éprouvant des difficultés à respirer, et ont souvent besoin de soins médicaux. D'autres encore présentent des symptômes diffus pendant une longue période - chaque personne est affectée différemment. Les connaissances sur les effets à long terme du COVID-19 sont encore limitées. Nous ne connaissons pas l'importance de ce groupe de patients. Nous recevons de nombreux rapports individuels à ce sujet. Mais d'autres problèmes de santé sous-jacents peuvent également être à l'origine de ces problèmes. La tâche consiste à dresser une vue d'ensemble de ce groupe de patients. Il s'agit de compiler les données scientifiques disponibles. Nous verrons à quel point elles sont limitées, mais nous soutenons la SPU dans ce domaine. Dans un premier temps, il y aura un rapport sur les études scientifiques.","2020-07-09"
202007091,"202007091_91","Nous ne connaissons pas l'importance de ce groupe de patients. Nous recevons de nombreux rapports individuels à ce sujet. Mais d'autres problèmes de santé sous-jacents peuvent également être à l'origine de ces problèmes. La tâche consiste à dresser une vue d'ensemble de ce groupe de patients. Il s'agit de compiler les données scientifiques disponibles. Nous verrons à quel point elles sont limitées, mais nous soutenons la SPU dans ce domaine. Dans un premier temps, il y aura un rapport sur les études scientifiques. Nous le soumettrons en août. Mais il est important de signaler d'ores et déjà aux patients et aux prestataires de soins de santé que l'on ne peut pas supposer sans examen que des symptômes durables, tels que la fièvre ou la fatigue qui ne disparaissent pas, sont dus au COVID-19. Dans le cas de tels symptômes, un examen doit permettre de déterminer s'il peut y avoir une autre maladie sous-jacente pour laquelle un autre type de traitement est nécessaire afin d'éviter que d'autres affections dangereuses ne restent non détectées. C'est tout ce qu'a dit aujourd'hui l'Office national de la santé et du bien-être. Merci - La DGSM a l'intention d'aborder la nécessité d'une préparation accrue pour l'automne, en termes d'équipement de protection dans les activités socialement importantes, en dehors de la santé et des soins médicaux. Le Conseil national de la santé et du bien-être est chargé d'assurer l'approvisionnement en équipement de protection pour les besoins des régions et des municipalités. Au cours du printemps, la DGSM a suivi de près la manière dont d'autres activités socialement importantes en dehors des soins de santé et des services sociaux ont été affectées par le manque d'équipement de protection, et la manière dont une éventuelle augmentation de la propagation de l'infection pourrait affecter d'autres activités socialement importantes, et donc la fonctionnalité de la société. Il s'agit notamment des activités du système juridique, de l'industrie alimentaire et des soins aux animaux. La DGSM a conclu qu'il fallait se préparer à faire face à une éventuelle pénurie d'équipements de protection individuelle dans des activités socialement importantes en dehors du secteur de la santé et de l'aide sociale. Si l'infection devait se propager davantage cet automne, la MSB a donc adressé aujourd'hui une pétition à la Commission européenne.","2020-07-09"
202007091,"202007091_92","Nous recevons de nombreux rapports individuels à ce sujet. Mais d'autres problèmes de santé sous-jacents peuvent également être à l'origine de ces problèmes. La tâche consiste à dresser une vue d'ensemble de ce groupe de patients. Il s'agit de compiler les données scientifiques disponibles. Nous verrons à quel point elles sont limitées, mais nous soutenons la SPU dans ce domaine. Dans un premier temps, il y aura un rapport sur les études scientifiques. Nous le soumettrons en août. Mais il est important de signaler d'ores et déjà aux patients et aux prestataires de soins de santé que l'on ne peut pas supposer sans examen que des symptômes durables, tels que la fièvre ou la fatigue qui ne disparaissent pas, sont dus au COVID-19. Dans le cas de tels symptômes, un examen doit permettre de déterminer s'il peut y avoir une autre maladie sous-jacente pour laquelle un autre type de traitement est nécessaire afin d'éviter que d'autres affections dangereuses ne restent non détectées. C'est tout ce qu'a dit aujourd'hui l'Office national de la santé et du bien-être. Merci - La DGSM a l'intention d'aborder la nécessité d'une préparation accrue pour l'automne, en termes d'équipement de protection dans les activités socialement importantes, en dehors de la santé et des soins médicaux. Le Conseil national de la santé et du bien-être est chargé d'assurer l'approvisionnement en équipement de protection pour les besoins des régions et des municipalités. Au cours du printemps, la DGSM a suivi de près la manière dont d'autres activités socialement importantes en dehors des soins de santé et des services sociaux ont été affectées par le manque d'équipement de protection, et la manière dont une éventuelle augmentation de la propagation de l'infection pourrait affecter d'autres activités socialement importantes, et donc la fonctionnalité de la société. Il s'agit notamment des activités du système juridique, de l'industrie alimentaire et des soins aux animaux. La DGSM a conclu qu'il fallait se préparer à faire face à une éventuelle pénurie d'équipements de protection individuelle dans des activités socialement importantes en dehors du secteur de la santé et de l'aide sociale. Si l'infection devait se propager davantage cet automne, la MSB a donc adressé aujourd'hui une pétition à la Commission européenne. La MSB a donc adressé aujourd'hui une pétition au gouvernement, c'est-à-dire qu'elle lui a demandé de désigner un acteur cohérent au niveau national, responsable de la sécurisation des équipements de protection de la même manière que le Conseil national de la santé et du bien-être est chargé de le faire pour les soins de santé et les soins médicaux.","2020-07-09"
202007091,"202007091_169","Comment voyez-vous la propagation de l'infection à Skåne, y a-t-il une propagation communautaire ? Oui, il y a une propagation de l'infection dans tout le pays qui ne peut pas être liée à des chaînes spécifiques venant de l'extérieur. Mais c'est dans le sud-est de la Suède qu'elle est la plus faible, et dans certains endroits du nord de la Suède. Elle s'est donc développée de manière positive, et il y a donc toutes les raisons d'accroître la mobilité. Autres questions : -La région de Stockholm a annoncé que le gouvernement modifiait la loi de manière à ce que les conducteurs soient légalement autorisés à déposer les personnes qui sont encombrées. Qu'en pensez-vous ? De Ekot : - Oui, je ne veux pas commenter les lois individuelles, mais je vois qu'il y a un certain soutien pour traiter la question de cette manière. La clarté serait un avantage. - Les voyageurs dans les transports publics, c'est un symptôme que plus de gens voyagent pour le plaisir malgré les appels à faire autrement. Peut-être qu'il y a aussi d'autres tendances. Quelles sont les raisons de la mise en œuvre de ces lignes directrices ? Peut-être que ce ne sont pas les lignes directrices qui doivent être révisées, mais l'application. C'est une question que la région qui gère les transports publics doit traiter raisonnablement. Une question pour chaque région ? Oui, la situation est différente, fondamentalement nous pensons que les gens ne devraient pas utiliser les transports publics inutilement, mais les conditions locales avec des itinéraires qui peuvent être difficiles devraient être traitées au niveau régional. Nous sommes ouverts aux questions. De la télévision allemande : Combien de tests sont effectués par semaine ?","2020-07-09"
202007141,"202007141_33","Si l'on considère les régions du pays, les grandes villes présentent les courbes les plus colorées, la courbe descend, avec quelques cas admis chaque jour. La courbe la plus basse, Skåne, a toujours eu une courbe assez plate et une évolution, et elle reste à ce niveau. Le nombre de décès diminue également par jour, la ligne noire continue est la moyenne mobile sur 7 jours. Nous constatons que le nombre de décès diminue et que nous sommes maintenant à 14 par jour, mais nous allons utiliser Dödsregistrert, nous verrons donc à quoi ressemblent les données demain. J'ai mentionné que l'échantillonnage a été important récemment. Le graphique montre l'échantillonnage jusqu'à la semaine 27, les grandes barres violettes montrent les résultats négatifs de l'échantillonnage, tandis que la barre inférieure, turquoise, montre les résultats positifs, pour une infection en cours. Nous avons augmenté l'échantillonnage, et nous avons maintenant des données pour la semaine 28, à un niveau élevé, avec environ 80 000 échantillons prélevés par semaine. Il y a eu quelques difficultés à maintenir la qualité et la quantité, mais toutes les personnes concernées travaillent intensément pour relever ces défis, et nous espérons maintenir ce niveau d'échantillonnage. En ce qui concerne le nombre de personnes estimant avoir une inspection respiratoire, nous avons une cohorte qui rapporte ces symptômes, ici nous voyons les données de 26, il y a quelque temps. Cela diminue pendant l'été, comme prévu, mais nous sommes à 2,2 % de la prévalence estimée des symptômes respiratoires. Si l'on se base sur le fait que peu de personnes dans le pays signalent ces symptômes, sur un échantillonnage approfondi et sur le fait que les cas diminuent, qu'il s'agisse de décès ou de cas en unité de soins intensifs, la morbidité est beaucoup trop élevée dans le pays et nous devons tous contribuer à la faire baisser et à éviter un nouveau pic d'infection. Nous savons que de nombreuses personnes ne sont pas protégées et n'ont pas eu d'infection, ce qui les rend très vulnérables. Il est donc extrêmement important que chacun fasse sa part pour ralentir la propagation de l'infection. Cela signifie que la chose la plus importante est que les personnes présentant des symptômes restent chez elles, même si elles se sentent un peu malades, et que les personnes les plus vulnérables évitent les contacts étroits. Cependant, il est bon de se rencontrer dans des conditions sûres, afin de socialiser, mais en toute sécurité. Continuez à maintenir une bonne hygiène, évitez les contextes sociaux avec un grand nombre de participants, afin de ne pas trop vous bousculer. Gardez vos distances avec les autres, à l'intérieur comme à l'extérieur, ce qui est particulièrement important en été, lorsque nous voyageons beaucoup.","2020-07-14"
202007141,"202007141_34","La courbe la plus basse, Skåne, a toujours eu une courbe assez plate et une évolution, et elle reste à ce niveau. Le nombre de décès diminue également par jour, la ligne noire continue est la moyenne mobile sur 7 jours. Nous constatons que le nombre de décès diminue et que nous sommes maintenant à 14 par jour, mais nous allons utiliser Dödsregistrert, nous verrons donc à quoi ressemblent les données demain. J'ai mentionné que l'échantillonnage a été important récemment. Le graphique montre l'échantillonnage jusqu'à la semaine 27, les grandes barres violettes montrent les résultats négatifs de l'échantillonnage, tandis que la barre inférieure, turquoise, montre les résultats positifs, pour une infection en cours. Nous avons augmenté l'échantillonnage, et nous avons maintenant des données pour la semaine 28, à un niveau élevé, avec environ 80 000 échantillons prélevés par semaine. Il y a eu quelques difficultés à maintenir la qualité et la quantité, mais toutes les personnes concernées travaillent intensément pour relever ces défis, et nous espérons maintenir ce niveau d'échantillonnage. En ce qui concerne le nombre de personnes estimant avoir une inspection respiratoire, nous avons une cohorte qui rapporte ces symptômes, ici nous voyons les données de 26, il y a quelque temps. Cela diminue pendant l'été, comme prévu, mais nous sommes à 2,2 % de la prévalence estimée des symptômes respiratoires. Si l'on se base sur le fait que peu de personnes dans le pays signalent ces symptômes, sur un échantillonnage approfondi et sur le fait que les cas diminuent, qu'il s'agisse de décès ou de cas en unité de soins intensifs, la morbidité est beaucoup trop élevée dans le pays et nous devons tous contribuer à la faire baisser et à éviter un nouveau pic d'infection. Nous savons que de nombreuses personnes ne sont pas protégées et n'ont pas eu d'infection, ce qui les rend très vulnérables. Il est donc extrêmement important que chacun fasse sa part pour ralentir la propagation de l'infection. Cela signifie que la chose la plus importante est que les personnes présentant des symptômes restent chez elles, même si elles se sentent un peu malades, et que les personnes les plus vulnérables évitent les contacts étroits. Cependant, il est bon de se rencontrer dans des conditions sûres, afin de socialiser, mais en toute sécurité. Continuez à maintenir une bonne hygiène, évitez les contextes sociaux avec un grand nombre de participants, afin de ne pas trop vous bousculer. Gardez vos distances avec les autres, à l'intérieur comme à l'extérieur, ce qui est particulièrement important en été, lorsque nous voyageons beaucoup. Nous voyageons plus, pas autant que d'habitude, mais voyagez de manière responsable, évitez les trajets où vous ne pouvez pas réserver une place, comme les tramways et les métros.","2020-07-14"
202007141,"202007141_35","Le nombre de décès diminue également par jour, la ligne noire continue est la moyenne mobile sur 7 jours. Nous constatons que le nombre de décès diminue et que nous sommes maintenant à 14 par jour, mais nous allons utiliser Dödsregistrert, nous verrons donc à quoi ressemblent les données demain. J'ai mentionné que l'échantillonnage a été important récemment. Le graphique montre l'échantillonnage jusqu'à la semaine 27, les grandes barres violettes montrent les résultats négatifs de l'échantillonnage, tandis que la barre inférieure, turquoise, montre les résultats positifs, pour une infection en cours. Nous avons augmenté l'échantillonnage, et nous avons maintenant des données pour la semaine 28, à un niveau élevé, avec environ 80 000 échantillons prélevés par semaine. Il y a eu quelques difficultés à maintenir la qualité et la quantité, mais toutes les personnes concernées travaillent intensément pour relever ces défis, et nous espérons maintenir ce niveau d'échantillonnage. En ce qui concerne le nombre de personnes estimant avoir une inspection respiratoire, nous avons une cohorte qui rapporte ces symptômes, ici nous voyons les données de 26, il y a quelque temps. Cela diminue pendant l'été, comme prévu, mais nous sommes à 2,2 % de la prévalence estimée des symptômes respiratoires. Si l'on se base sur le fait que peu de personnes dans le pays signalent ces symptômes, sur un échantillonnage approfondi et sur le fait que les cas diminuent, qu'il s'agisse de décès ou de cas en unité de soins intensifs, la morbidité est beaucoup trop élevée dans le pays et nous devons tous contribuer à la faire baisser et à éviter un nouveau pic d'infection. Nous savons que de nombreuses personnes ne sont pas protégées et n'ont pas eu d'infection, ce qui les rend très vulnérables. Il est donc extrêmement important que chacun fasse sa part pour ralentir la propagation de l'infection. Cela signifie que la chose la plus importante est que les personnes présentant des symptômes restent chez elles, même si elles se sentent un peu malades, et que les personnes les plus vulnérables évitent les contacts étroits. Cependant, il est bon de se rencontrer dans des conditions sûres, afin de socialiser, mais en toute sécurité. Continuez à maintenir une bonne hygiène, évitez les contextes sociaux avec un grand nombre de participants, afin de ne pas trop vous bousculer. Gardez vos distances avec les autres, à l'intérieur comme à l'extérieur, ce qui est particulièrement important en été, lorsque nous voyageons beaucoup. Nous voyageons plus, pas autant que d'habitude, mais voyagez de manière responsable, évitez les trajets où vous ne pouvez pas réserver une place, comme les tramways et les métros. Évitez les endroits bondés et les foules, n'entrez que dans un seul et faites les courses, évitez toutes les foules, si possible.","2020-07-14"
202007141,"202007141_38","Le graphique montre l'échantillonnage jusqu'à la semaine 27, les grandes barres violettes montrent les résultats négatifs de l'échantillonnage, tandis que la barre inférieure, turquoise, montre les résultats positifs, pour une infection en cours. Nous avons augmenté l'échantillonnage, et nous avons maintenant des données pour la semaine 28, à un niveau élevé, avec environ 80 000 échantillons prélevés par semaine. Il y a eu quelques difficultés à maintenir la qualité et la quantité, mais toutes les personnes concernées travaillent intensément pour relever ces défis, et nous espérons maintenir ce niveau d'échantillonnage. En ce qui concerne le nombre de personnes estimant avoir une inspection respiratoire, nous avons une cohorte qui rapporte ces symptômes, ici nous voyons les données de 26, il y a quelque temps. Cela diminue pendant l'été, comme prévu, mais nous sommes à 2,2 % de la prévalence estimée des symptômes respiratoires. Si l'on se base sur le fait que peu de personnes dans le pays signalent ces symptômes, sur un échantillonnage approfondi et sur le fait que les cas diminuent, qu'il s'agisse de décès ou de cas en unité de soins intensifs, la morbidité est beaucoup trop élevée dans le pays et nous devons tous contribuer à la faire baisser et à éviter un nouveau pic d'infection. Nous savons que de nombreuses personnes ne sont pas protégées et n'ont pas eu d'infection, ce qui les rend très vulnérables. Il est donc extrêmement important que chacun fasse sa part pour ralentir la propagation de l'infection. Cela signifie que la chose la plus importante est que les personnes présentant des symptômes restent chez elles, même si elles se sentent un peu malades, et que les personnes les plus vulnérables évitent les contacts étroits. Cependant, il est bon de se rencontrer dans des conditions sûres, afin de socialiser, mais en toute sécurité. Continuez à maintenir une bonne hygiène, évitez les contextes sociaux avec un grand nombre de participants, afin de ne pas trop vous bousculer. Gardez vos distances avec les autres, à l'intérieur comme à l'extérieur, ce qui est particulièrement important en été, lorsque nous voyageons beaucoup. Nous voyageons plus, pas autant que d'habitude, mais voyagez de manière responsable, évitez les trajets où vous ne pouvez pas réserver une place, comme les tramways et les métros. Évitez les endroits bondés et les foules, n'entrez que dans un seul et faites les courses, évitez toutes les foules, si possible. Évitez les contacts étroits avec les personnes que vous ne fréquentez pas habituellement. Comme indiqué précédemment, les grands rassemblements sociaux doivent être évités, ce qui est particulièrement important pour les groupes à risque. Gardez vos distances et maintenez une bonne hygiène des mains.","2020-07-14"
202007141,"202007141_105","Beaucoup se sentent mal à l'aise à cause de l'isolement. La recherche montre que la plupart des personnes de plus de 70 ans prennent les recommandations au sérieux, mais que certaines ne sont pas en mesure de garder une distance physique. Le fait que de nombreuses personnes prennent leurs responsabilités signifie que nous obtenons des résultats dont nous avons déjà parlé. La forme des courbes, les infections, les décès et les admissions en unité de soins intensifs diminuent. Si nous voulons que cela continue, nous devons tous continuer à suivre les recommandations, quel que soit notre âge, nous devons nous entraider, si nous prenons tous nos responsabilités, nous ferons la différence. Merci pour ces explications, puis nous répondrons aux questions. Katrin Westlund, à propos des anticorps, dit que les résultats du test ne doivent pas remonter à plus de 6 mois, ce qui est une période assez longue. Sur quoi vous basez-vous pour fixer cette période ? Sur les recommandations de l'Agence suédoise de santé publique selon lesquelles 6 mois est une période pendant laquelle l'immunité peut s'appliquer - Il y a plusieurs considérations à prendre en compte : tout d'abord, nous considérons le risque global, le fait que vous ne présentez pas de symptômes, c'est la base pour des visites sûres ou la socialisation avec d'autres personnes du groupe à risque, 6 mois s'appliquent au fait que nous n'avons pas un grand nombre de réinfections signalées, ensuite nous regardons la stabilité des anticorps, le niveau le plus élevé est peut-être de 6 à 8 semaines, mais il peut ensuite diminuer. Au-delà, nous voyons ce qu'il en est avec les anticorps des coronavirus ordinaires. Il s'agit donc d'hypothèses. Nous devrons peut-être réviser ces recommandations, mais dans l'ensemble, il s'agit des parties. Une question sur la tendance à la baisse, le nombre de cas de VA, le nombre de personnes gravement malades. Cela semble positif, quelle en est la raison ? Plusieurs facteurs, en partie nous avons une immunité supposée, une protection dans la population, mais nous savons que certains groupes ont une susceptibilité différente des autres. Ensuite, nous suivons les recommandations, nous traitons mieux la maladie et nous faisons plus de tests. Il y a donc plusieurs éléments qui contribuent à une réduction.","2020-07-14"
202007141,"202007141_114","Au-delà, nous voyons ce qu'il en est avec les anticorps des coronavirus ordinaires. Il s'agit donc d'hypothèses. Nous devrons peut-être réviser ces recommandations, mais dans l'ensemble, il s'agit des parties. Une question sur la tendance à la baisse, le nombre de cas de VA, le nombre de personnes gravement malades. Cela semble positif, quelle en est la raison ? Plusieurs facteurs, en partie nous avons une immunité supposée, une protection dans la population, mais nous savons que certains groupes ont une susceptibilité différente des autres. Ensuite, nous suivons les recommandations, nous traitons mieux la maladie et nous faisons plus de tests. Il y a donc plusieurs éléments qui contribuent à une réduction. Mais nous avons probablement eu une propagation importante de l'infection, ce qui signifie que la susceptibilité à une nouvelle infection est conforme aux conclusions sans symptômes, il y a une certaine protection, donc c'est basé sur le fait que nous pensons que la population a une certaine protection"" -TT. Les visites peuvent représenter une charge plus importante pour le personnel, existe-t-il une situation dans laquelle vous pouvez refuser des personnes, et quand les visites peuvent représenter une charge plus importante pour le personnel, existe-t-il une situation dans laquelle vous pouvez refuser des personnes, et quand les visites peuvent représenter une charge plus importante pour le personnel, existe-t-il une situation dans laquelle vous pouvez refuser des personnes, et quand les visites peuvent représenter une charge plus importante pour le personnel, et quand -parce que c'est la charge ? Le personnel doit être disponible pour assurer la sécurité. C'est le responsable qui doit évaluer si vous pouvez accepter des visites et faire des exceptions à l'ordonnance de restriction, où vous examinez d'abord si c'est justifié, nous avons développé des exemples pour cela. Mais aussi qu'il y a peu de risque d'infection, doit s'appliquer. Il faut s'en assurer - pas pour des raisons d'environnement de travail, cela n'existe pas vraiment. Cependant, je voudrais souligner qu'il y a des fonds réservés pour travailler de cette manière, que les municipalités ont reçus et peuvent demander. De SvD. L'Agence de santé publique de Suède peut-elle développer cela pour les voyages, les trains, les avions ?","2020-07-14"
