group,doc_id,unique_phrase_id,sentences,date,frame,check
2,202003231,202003231_401,"Mais on va tout faire pour que les gens supposés infectés soient amenés à un endroit plus spécifique. Ça évite d'oublier, puis etc., mais c'est une préoccupation très importante. Puis on va suivre de très, très près, si vous me permettez, quels sont les gens qui s'infectent, s'il y en a chez les travailleurs de la santé, dans quel contexte ils le font, autant les travailleurs de la santé que tous les travailleurs essentiels. Parce que c'est important, ça peut nous permettre de dire : Bien, il y a un problème de compréhension ou d'application là. Mais, à date, là, notre objectif, vous comprendrez, là, nos anges gardiens, comme on les a appelés, puis ceux des services essentiels, on va en avoir de besoin au maximum, donc on va tout faire pour les protéger. Et ça aussi, si vous me permettez, entre guillemets, une certaine pause permet aussi à recanaliser certaines industries pour aller chercher encore plus de matériel, de masques, de gants, puis etc. Mais, si vous me dites qu'il n'y aura aucun travailleur de la santé qui va faire l'infection, je pense que ça serait utopique. Par contre, heureusement, ce n'est pas des gens qui sont à haut risque comme tel, le plus souvent. Mais ça, c'est de la futurologie. Mme McCann : Mais tout est mis en œuvre, hein pour protéger nos travailleurs. M. le premier ministre l'a dit tout à l'heure, les masques, on a ce qu'il faut à court terme, à moyen terme, on a ce qu'il faut au niveau des masques, les jaquettes, les visières, on a ce qu'il faut. Alors, tout est mis en oeuvre, les protocoles sont là, et on fait une vigie. Le Modérateur : Merci. Maintenant, pour les questions en anglais. Cathy Senay, CBC.",2020-03-23,NA,1
1,202003241,202003241_142,"Laforest (Alain) : Bonjour à vous. Il y a beaucoup, beaucoup d'inquiétudes dans le réseau de la santé. Vous en êtes conscients. Vous êtes sûrement débordés de courriels. Ce qu'on dit, c'est que les consignes ne sont pas les mêmes d'une région à l'autre, d'un centre hospitalier à l'autre. Entre autres, pour les masques, les fameux masques N95, qui protègent le mieux, est-ce qu'il y en a assez? Est-ce qu'il y en a suffisamment pour toutes les régions? Mme McCann : Oui, il y en a assez pour toutes les régions. On révise à chaque jour, et les consignes sont transmises à toutes les régions, à tous les établissements du Québec. Ce sont les mêmes consignes. Et il y a un groupe qui travaille là-dessus à chaque jour et ça doit être uniforme.",2020-03-24,NA,1
2,202003241,202003241_165,"Mais, pour ce qui est de la protection des travailleurs de la santé, moi, je peux vous assurer qu'on y voit tous les jours et toutes les heures du jour. M. Laforest (Alain) : Justement, dans les urgences, vous nous dites que les protocoles ont changé. Une des inquiétudes qui a été partagée, entre autres, par le président de l'association des urgentologues, c'est de dire qu'il y a des gens qui passent à travers les mailles du filet. Est-ce que vous avez l'intention de resserrer les règles pour l'accueil des gens dans les centres hospitaliers? Mme McCann : C'est clair que — on a eu des discussions justement aujourd'hui là-dessus, là — toute personne qui se présente dans une urgence, qui a des a des symptômes infectieux, hein, de la fièvre, de la toux, des maux de gorge, de la gastro, elle doit recevoir un masque qu'elle va porter, elle doit se laver les mains. Alors, ça, c'est uniforme à travers le Québec. Et on s'assure… Et on a ce qu'il faut en termes de masques chirurgicaux pour donner ces masques au personnel, certainement, mais aussi aux patients qui arrivent avec des symptômes infectieux. Le Modérateur : Louis Lacroix, Cogeco Nouvelles. M. Lacroix (Louis) : Bonjour, M. le premier ministre, M. Arruda, Mme McCann. Il y a une personne qui m'écrit, qui est aux prises avec la COVID-19, qui fait partie des 1 000 quelques cas, là, qui ont été identifiés, qui est à la maison avec des symptômes, fait de la fièvre, migraine, etc., perte d'odorat, tout ça. Elle a tous ces symptômes-là, mais elle s'inquiète de ne pas avoir de suivi.",2020-03-24,NA,1
3,202003241,202003241_204,"Lacroix (Louis) : Deuxième question. Je me fais le porte-parole de gens qui travaillent dans la santé. Ça rejoint un peu ce que disait Alain tout à l'heure. Je vous lis un courriel qu'on m'a envoyé : «Je suis infirmier dans un hôpital de la région de Montréal et je parle au nom de mes collègues. On est tannés que le premier ministre nous appelle ses anges sans nous donner davantage d'équipement. On manque de masques, de longues jaquettes, de bonnets. Et on veut aussi savoir s'il y aura une augmentation de salaire ou des primes de risque. Merci de bien communiquer ma question au premier ministre.» Et la personne s'est identifiée, soit dit en passant, là, ce n'est pas un inconnu, là. Alors, est-ce qu'il va y avoir des primes? Et est-ce qu'on va les assurer d'avoir les bons équipements?",2020-03-24,NA,1
4,202003241,202003241_226,"Dans la foulée des questions de mes collègues, Mme McCann, quel est le nombre de travailleurs qui ont été infectés par la COVID-19 en milieu hospitalier, donc des professionnels de la santé? Et pourquoi avoir rehaussé à ce moment-ci les protocoles de protection du personnel dans les urgences et le dépistage des patients? Mme McCann : Bien, écoutez, le nombre de travailleurs de la santé, là, moi, à ce jour, là, il y a quatre professionnels de la santé, là, qui ont été infectés, mais qui ont été infectés suite à des voyages. Alors, je n'ai pas connaissance qu'il y a d'autres travailleurs de la santé qui ont été infectés. Par rapport au rehaussement, en fait, ça fait partie des bonnes pratiques, hein, au niveau des maladies infectieuses. Mais là ce qu'on fait, c'est qu'on diffuse le message de façon très, très importante pour que tous les établissements fassent ces mesures-là, hein, qui est, par exemple, le port de masque quand on est à l'urgence ou quand on arrive comme patient avec des symptômes infectieux. C'est sûr que, là, dans la situation actuelle, où on a un virus où est-ce qu'il n'y a pas de médicament, il n'y a pas de vaccin, il faut absolument qu'on rehausse ces méthodes de protection, et on est prêts à le faire. M. Bélair-Cirino (Marco) : Très bien. Dr Arruda, si vous me le permettez, hier, vous avez laissé entendre, ainsi que le premier ministre, que la crise pourrait être plus grave en raison des relâches qui sont plus hâtives ici, au Québec, que dans le reste du Canada. Selon le scénario le plus probable, à quel moment on serait au point culminant de la crise? Et, M. Legault, je comprends que c'est peut-être une question difficile, mais, en fonction des informations que vous avez aujourd'hui, est-ce que vous regrettez de ne pas avoir annulé les semaines de relâche, les voyages à l'étranger? M. Legault : Bien, je peux peut-être commencer, là, en disant : Rappelons-nous, quand il y a eu la semaine de relâche, on n'était pas dans la situation qu'on est actuellement.",2020-03-24,NA,1
1,202003251,202003251_210,"On veut savoir qu'est-ce qui se passe sur le terrain. Ce qu'on dit : Nous, on va corriger la situation aussitôt qu'on le sait. Parce qu'effectivement, comme dit M. le premier ministre, c'est un problème de distribution. On a la capacité. Toutefois, c'est sûr que ce qu'on fait actuellement est différent de ce qu'on faisait avant. De la façon dont on gère les masques, les gens ont été habitués à avoir les masques à portée de main, mais on a eu des vols à certains endroits, on a été obligé de les mettre sous clé. Mais ça ne veut pas dire, là, qu'ils ne sont pas là pour le personnel. Alors, ce que je dis aujourd'hui, c'est que les infirmières et tout le personnel doivent avoir le matériel nécessaire, et c'est ce qu'on fait actuellement, puis on va avoir les canaux de communication, on veut savoir ce qui se passe sur le terrain et on va y remédier. M. Laforest (Alain) : Une autre grande préoccupation de la FIQ, Mme la ministre, c'est les vêtements. Il y a encore du personnel de la santé qui sort à l'extérieur et qui ramène des vêtements des hôpitaux chez eux pour le laver. Dans une période de pandémie, est-ce que c'est normal?",2020-03-25,NA,1
2,202003251,202003251_377,"Ce sont les questions qu'on va se poser pour prendre la décision de la suite des choses le 14 avril. Mais, s'il y a un très grand risque que ça continue d'augmenter, on va être obligés de poursuivre. Le Modérateur : Dernière question et sous-question en français, Olivier Bossé, Le Soleil. M. Bossé (Olivier) : Pour les six décès, les deux nouveaux décès, est-ce qu'il faut comprendre que ces gens-là meurent nécessairement isolés et surtout isolés de leurs familles? M. Legault : Bien, on a quand même une mesure où, quand on sait que la personne, que ça soit de la COVID-19 ou pour d'autres causes, est sur le point de mourir, bien, on ne va pas interdire à la famille de venir voir pour une dernière fois ses parents. On va prendre les mesures, des masques pour tout le monde, etc. Mais, bon, ça dépend de chaque cas, là, est-ce que c'est arrivé subitement ou si ce n'est pas subit, mais on reste humains. Mais, en même temps, je le répète, là, je le sais, il y a beaucoup de monde qui m'écrivent parce qu'ils veulent aller visiter leurs mères ou leurs pères dans les résidences de personnes âgées. Ce n'est vraiment pas une bonne idée, puis c'est vraiment... La pire affaire qu'on souhaite, c'est... Là, on en a trois, résidences de personnes âgées qui sont infectées, c'est là que sont nos trois plus grands risques, et il faut arrêter ça, là, il faut limiter le nombre de résidences de personnes âgées infectées.",2020-03-25,Mitigation,1
1,202003261,202003261_17,"Ce qui est important de dire, c'est qu'actuellement le Québec est un des endroits au monde où on a fait le plus de tests, toutes proportions gardées, donc par 100 000 habitants. On est maintenant rendus à... On a fait 36 000 tests, il y en a 31 800 qui ont été négatifs, 1 600 positifs, puis il en reste 2 600 à obtenir les résultats. Je veux revenir sur un point important dont il a été question hier puis beaucoup dans les médias : la protection du personnel de la santé. Bon, d'abord, je veux être encore très clair, là, il n'est pas question de faire quelque compromis que ce soit sur les précautions à prendre pour protéger le personnel de la santé. Mais tous les pays dans le monde, actuellement, surveillent l'utilisation des fameux masques, parce qu'il y a des inquiétudes partout que, si la montée se poursuit au cours des prochaines semaines, bien, on va être serrés dans les masques. Donc, c'est très important, là, on travaille très fort avec le gouvernement fédéral, avec des fournisseurs un peu de partout dans le monde, mais il faut une utilisation judicieuse des masques, là. Donc, d'un côté, on veut protéger, mais utiliser des masques quand ce n'est pas nécessaire, bien, ça n'aide pas personne, là, parce que oui, tous les pays, pas juste nous autres, là, tous les pays essaient de faire attention sur la consommation des masques. Maintenant, j'ai avec moi, aujourd'hui, le ministre de l'Emploi, du Travail, Solidarité sociale, parce qu'on a vraiment un enjeu, là, puis j'en suis très conscient. Beaucoup de monde qui ont perdu leur emploi, beaucoup de monde qui se retrouvent dans des problèmes financiers. Sans expliquer le programme qui a été annoncé hier par M. Trudeau puis le gouvernement fédéral, ce que je comprends, là, c'est que tout le monde qui a perdu son emploi va recevoir 2 000 $ par mois, même un travailleur autonome, même un propriétaire d'une petite entreprise qui a fermé ses portes. Tout le monde, là, va recevoir un chèque, donc, du gouvernement fédéral, de 2 000 $ par mois. Bon, je comprends, par contre, là, que la difficulté, c'est : Qu'est-ce qu'on fait en attendant le chèque de 2 000 $?",2020-03-26,NA,1
2,202003261,202003261_113,"Legault : Bien, le 573 $, s'il est nécessaire... Moi, je veux dire une chose, là, le 2 000 $ que le gouvernement fédéral annonce, ça va s'appliquer à tout le monde : une personne qui s'isole, une personne qui a perdu son emploi, une personne qui était travailleur autonome, une personne qui avait un petit commerce puis le commerce a fermé, etc. Si jamais... moi, je veux rassurer les Québécois. Si jamais il y a des personnes qui ne sont pas couvertes par le programme fédéral, puis je ne pense pas que c'est le cas, bien, le gouvernement du Québec va intervenir. M. Dion (Mathieu) : Question pour M. Arruda. Il y a eu une entente, semble-t-il, avec la Fédération interprofessionnelle de la santé, avec les infirmières, pour leur offrir des garanties pour ce qui est de la protection. On peut penser aux masques. Là, là, qui doit porter les masques N95? Qui doit porter des simples masques? Tu sais, il y a les travailleurs sociaux qui veulent porter des masques aussi. Qui doivent les porter ces masques-là? M. Arruda (Horacio) : Votre question est importante, mais je vais vous dire, dans les faits, les gens qui vont avoir à donner des soins directement, en milieux de soins, là, je veux dire, on n'est pas en transporté... le patient est probablement COVID-19, il faut lui faire un prélèvement en particulier, se rapprocher de lui, là. À ce moment-là et selon certaines conditions, tout dépendamment de l'acte qui va être posé, particulièrement quand il va générer des aérosols, les gens vont prendre un N95, vont avoir une visière puis etc. Il faut comprendre que nos recommandations sont les mêmes qu'un peu partout dans le monde. Le masque entraîne énormément de questionnements, parce que tout le monde pense qu'en portant un masque, qu'ils sont protégés, là. Puis l'utilisation du masque, elle a différentes utilités. Le masque de procédure, par exemple, va être offert aux gens qui vont se présenter en milieu de soins avec des symptômes pour ne pas qu'ils contaminent les autres. Quand on est dans... Et là ce qui se passe, c'est, tout dépendamment du type, les ambulanciers, par exemple, qui vont chercher quelqu'un qui est en N95, qui pourraient avoir à faire une réanimation ou quoi que ce soit, vont avoir l'équipement professionnel. Donc, chacune des situations est analysée pour faire la bonne intervention, parce qu'on veut ni infecter les infirmières, ni infecter les pompiers, ni les policiers, ni infecter... Donc, selon le niveau de risque et le travail qui va être fait, on va le faire. C'est sûr que, dans un hôpital, les unités particulières où il va y avoir du COVID-19 vont peut-être avoir un matériel qui va être différent d'une unité qui n'est pas infectée. Donc, tout ça, là, est actuellement en train de se faire. Comme le dit le premier ministre, partout dans le monde, on a réservé l'usage des masques avec une saine gestion. Vous savez, les masques, habituellement, ça traînait partout dans l'hôpital; maintenant, on doit s'assurer de le faire. Il y a eu certains enjeux, la ministre McCann l'a dit, de distribution, c'est-à-dire qu'on... Il n'y a personne qui a manqué de matériel, en tout cas, à notre connaissance, à date, mais il y a du monde qui avait des inquiétudes parce qu'ils voyaient la... ce qu'ils voyaient physiquement, là, était en train de fondre. Il y a de la redistribution qui est faite d'un établissement à l'autre, selon le monitoring. Et je tiens à vous dire aussi, quelque part, c'est que tout le Québec est en train de faire, comme ailleurs, toutes sortes de demandes et de commandes, là, puis je ne peux pas vous dire exactement, etc., mais il va y avoir une augmentation très significative des masques. On a même prévu, à moyen et long terme, en fabriquer au Québec comme tel, mais actuellement... Et je comprends ce que les gens rapportent, des gens se disent : Bien, moi, je ne vois plus de masques. Il y a des gens qui ont volé des masques aussi. On ne peut pas se permettre de voler des masques, il faut les garder pour les choses les plus critiques. Bon, donc, de façon générale, puis je l'ai dit, le masque dans la communauté, vous n'êtes pas malade, vous n'avez pas de symptôme, ce n'est pas la chose qui est importante, c'est la distanciation physique. Puis là je vais me permettre de poser un élément, là. On dit aujourd'hui, on fait appel à la solidarité. Le mot «distanciation sociale» donne l'impression qu'on ne veut plus que les gens aient de relation les uns avec les autres. Il y a le Web, il y a parler à quelqu'un à deux mètres, c'est un élément, les bénévoles... Donc, on devrait parler de distanciation physique, là. Ce n'est pas que les gens prennent de la distance par rapport à leur famille ou etc.",2020-03-26,NA,1
3,202003261,202003261_163,"C'est en fonction du diagnostic de la population. Ça, c'est ce que je voulais vous dire. Donc, j'ai donné beaucoup de... Je me permets de prendre de l'auditoire par rapport à une question. Mais, dans les faits, soyez assurés qu'il y a un message qui est très clair, très, très clair : Nous voulons protéger à la fois les patients et notre personnel de la santé. Et, tout dépendamment des risques et s'ils vont évoluer, on adaptera les prescriptions de masque ou pas masque. Mais la chose la plus importante, c'est cette distanciation physique, et c'est sûr que, si, par exemple, un travailleur social rencontre quelqu'un puis qu'il est à deux mètres de la personne, il peut faire son intervention. Quand il travaille et fait son intervention, il n'a pas besoin de masque. Mais quelqu'un qui va aller toucher au patient puis faire un prélèvement, qui est à l'urgence, c'est une autre modalité. Puis ça, ces situations-là sont suivies par nous, le gouvernement, mais particulièrement par des recommandations d'experts et des recommandations aussi d'experts en santé au travail. On travaille avec la CNESST, parce qu'ils ont le mandat, les employeurs, de s'assurer de la protection de leurs employés. Et n'oubliez pas encore une chose : le masque, c'est utile, c'est utile en contexte de soins, mais la chose la plus importante, et je vais radoter et radoter, c'est : lavez-vous les mains. Même les gants, si vous ne les portez pas... vous les portez puis vous ne vous lavez pas les mains, c'est terminé. Je vais arrêter parce que je vais en irriter quelques-uns, mais je dois répéter, parce qu'encore il y a des gens qui pensent que le masque, c'est la solution. Le Modérateur : Merci. Alors, le plus rapidement possible, puisque le temps file, une question, une sous-question. Marco Bélair-Cirino, Le Devoir. M. Bélair-Cirino (Marco) : Oui.",2020-03-26,NA,1
