group,doc_id,unique_phrase_id,sentences,date,frame,check
2,202006161,202006161_200,"Les nations insulaires ont toujours réussi à boucher le robinet. Mais la Nouvelle-Zélande a connu un cas d'importation hier, si je me souviens bien. Il n'est pas possible de fermer complètement le robinet - il n'est pas possible de fermer complètement le robinet. Je ne pense pas qu'un pays dise le contraire, mais pourquoi ne pas prendre toutes les mesures possibles pour prévenir autant que possible. Revenons à la question : où, quand, comment et pourquoi un plus grand nombre de protège-dents ferait-il une différence ? Cette question n'est pas claire. Nous l'examinons après les derniers rapports, nous examinons toujours les preuves qui pourraient nous dire si les protège-dents font une différence. Il est utilisé dans un certain nombre de pays, mais nous ne savons pas quelle différence il fait. Le port d'un masque facial n'est pas une mince affaire et de nombreuses personnes doivent le porter. La disponibilité doit être assurée. Il existe toujours un risque certain de mélanger différents messages. Si vous dites que cela vous protège de l'infection, et peut-être que c'est le cas dans une certaine mesure, mais que vous pouvez réduire d'autres mesures, comme rester à la maison et garder vos distances, c'est plus efficace"". Mais la stratégie de la Suède est-elle de faire baisser la courbe ou de prendre toutes les mesures pour arrêter l'infection ? - Ce n'est pas une contradiction, mais vous devez prendre des mesures qui ont un effet, et qu'il n'y a pas d'effets secondaires. - Nous allons laisser Aftenposten poser une question. - Bonjour ! 2 questions pour Anders Tegnell. La première porte sur la raison pour laquelle la Suède a reçu beaucoup plus d'infections - un million de Suédois sont partis en vacances à l'étranger pendant la saison sportive.",2020-06-16,NA,1
1,202006251,202006251_38,"Bien que nous voyagions plus qu'au cours des semaines précédentes, nous restons bien en deçà de nos habitudes. Les voyages de Stockholm à Gotland ont diminué d'un tiers, par exemple. Il est toujours clair que les gens suivent largement nos recommandations. Voici l'évolution des voyages dans les pays nordiques. Nous avons tous baissé lorsque nous avons recommandé ou exigé que nous arrêtions de voyager, selon le pays. La Suède n'a pas baissé autant que les autres, mais nous sommes restés au même niveau alors que les autres pays ont augmenté. Cela montre que la stratégie suédoise est durable par rapport aux autres. Nous avons également examiné les recommandations concernant les protège-dents dans les soins aux personnes âgées. Auparavant, nous avions insisté sur le fait que les visières devaient être utilisées en premier lieu et que les masques faciaux devaient être utilisés en combinaison avec elles. Mais cela s'est avéré difficile dans de nombreux endroits. Cela a suscité beaucoup de discussions et de problèmes. Nous avons réexaminé l'état des connaissances. Nous ne l'avons pas modifié de manière significative, mais en nous basant sur le fait qu'il varie tellement d'un pays à l'autre, nous avons conclu que si vous allez travailler dans le domaine de la santé et des soins sociaux, la combinaison d'une visière et d'un masque facial est raisonnable. Cela ne signifie pas que vous devez continuer à procéder à des évaluations locales des risques basées sur la responsabilité de l'environnement de travail, dont nous parlerons plus en détail. Anders, êtes-vous en place ? Je suis en place, et je n'ai plus de voix, j'espère donc être entendu ! Vous êtes bien entendu. Vous êtes bien entendu. Quel honneur de vous avoir comme secrétaire ! Je commencerai par un historique de la région de Norrbotten, puis j'aborderai la situation épidémiologique au cours du printemps et, enfin, j'en viendrai à l'essentiel, à savoir l'épidémie que nous avons connue et que nous connaissons à Gällivare. Comme vous le savez, Norrbotten est un très grand comté peu peuplé.",2020-06-25,NA,1
1,202007141,202007141_177,"Nous devrons nous pencher sur la question plus tard, dans plusieurs mois. En ce qui concerne votre question d'éviter un pic similaire, les mesures que nous avons prises ont eu un effet positif : Les mesures que nous avons prises sont axées sur le long terme. Nous continuerons à maintenir les recommandations à un niveau élevé pendant longtemps et à suivre l'évolution de la situation. Mais nous pensons que les mesures actuelles s'inscriront dans la durée. Mais nos recommandations ont aussi des inconvénients. Par exemple, les personnes âgées qui souffrent beaucoup de l'isolement. ""Notre stratégie a beaucoup insisté sur le fait que les personnes âgées de plus de 70 ans doivent éviter les contacts inutiles avec des personnes autres que leur famille proche, ce qui a un impact sur la santé mentale. Cela a un impact sur la santé mentale. Nous examinerons si nous pouvons lever certaines restrictions à l'avenir, mais le point de départ est que nous maintiendrons cette mesure"" ""Je suis choqué par le peu de gens qui utilisent des masques de protection en Suède. La chose la plus importante pour éviter la propagation des infections est d'éviter d'être à proximité les uns des autres. Le plus important est donc de garder ses distances. Mais il y a des situations où l'on doit se tenir près les uns des autres. Mais le problème, c'est que les gens qui sont dehors ne savent pas qu'ils sont infectés ! En gardant ses distances, on peut éviter cela - il ne faut pas seulement garder ses distances avec les gens qui sont infectés. Il faut éviter autant que possible les transports publics. De manière à ce qu'il y ait le moins de monde possible. Mais nous examinons aussi les situations où il est impossible de l'éviter. Mais les masques ne permettent pas de socialiser avec d'autres personnes ou de sortir avec des symptômes. Les masques peuvent donc être utilisés, comme le dit l'OMS, dans les situations où l'on ne peut pas éviter d'être à l'extérieur. Mais la chose la plus importante est d'éviter de sortir et d'utiliser les transports publics. Mais comme je l'ai dit, dans certaines situations, on ne peut pas l'éviter. Aftonbladet, une question à l'Agence de santé publique : Les courbes sont orientées à la baisse, mais vous continuez à souligner la gravité de la situation. L'infection est toujours là. En lien avec la question précédente, mais en suédois : l'Agence de santé publique ne recommandera-t-elle jamais l'utilisation générale de masques de protection ? Nous n'avons pas dit cela. Nous insistons sur le fait que la science et l'OMS disent que la chose la plus importante est de garder ses distances - c'est la base de notre gestion, combinée au fait que les personnes présentant des symptômes sont le plus souvent à l'origine des preuves empiriques, bien qu'il y ait des situations où d'autres personnes se propagent également. En restant chez soi lorsqu'on est malade et en gardant ses distances, nous gérons cette situation. Mais il y a aussi des situations que nous ne pouvons pas éviter et que nous devons examiner. Il ne s'agit pas de situations où un ver peut vous faire faire quelque chose, mais de situations où vous devez être en contact étroit avec d'autres personnes - vous devez éviter le contact, c'est la chose la plus importante à protéger - Je voudrais faire le lien avec l'infection asymptomatique : une étude a montré qu'il y en a beaucoup. 20 à 45 % de l'infection peut apparemment se propager de cette manière, selon les études. L'Agence de santé publique est-elle toujours d'avis qu'une proportion très limitée de l'infection se propage de cette manière ? Ou pourriez-vous envisager de la reconsidérer ?",2020-07-14,NA,1
2,202007141,202007141_231,"C'est parce que l'ordonnance restrictive pour les personnes âgées a été prolongée, ce qui nous a amenés à nous pencher sur les effets de cette mesure, comme la solitude et la dépression, que nous avons essayé d'élargir les possibilités de visites. Dans ce processus, vous devez vous assurer que vous pouvez le faire en toute sécurité, donc vous devez planifier comment vous allez le faire, en examinant les possibilités locales, si vous pouvez déplacer des meubles dans un jardin, par exemple. L'Agence de santé publique a récemment déclaré qu'il n'y avait pas de danger à rendre visite aux personnes âgées, si vous avez des anticorps... Comment cela s'appelle-t-il en anglais ? Contre la maladie. Ensuite, il faut être sûr que le test est sûr. C'est tout, je pense. De Tv4, j'ai une question pour l'Agence de santé publique et une demande également. Karin, vous avez dit que vous envisagiez de recommander les masques de protection dans les cas où vous devez être proche. Ensuite, je pense que cela peut être important lorsque vous êtes proche d'un groupe à risque, comme lorsque les soins à domicile ou le personnel vont appliquer de la pommade à une personne âgée, alors la distance est inférieure à .... Oui, c'est un demi-mètre. Maintenant, vous n'avez aucune recommandation de ce type. S'agit-il de recommandations que vous envisageriez de modifier ? Je ne vais pas m'étendre sur ces situations maintenant. Mais les deux points soulignés dans les recommandations pour les soins aux personnes âgées, les maisons de repos et les soins à domicile sont la valeur d'un dialogue et d'un contact étroits avec les routines de base, et non le fait de s'asseoir face à face, mais de prendre en compte les symptômes et d'être proche des personnes testées. Nous recommandons également des tests approfondis, avec un dépistage et un suivi des infections, même les personnes asymptomatiques peuvent être incluses. Mais nous devrons y revenir. Si vous envisagez le port de masques dans les transports publics, cela devrait être encore plus important en cas de contact avec le groupe à risque ? Oui, mais si vous avez un contact étroit, cela sera pris en compte comme une conséquence des autres choix, sinon ce n'est pas raisonnable. Oui, le souhait que j'avais, c'était un bon graphique que vous avez montré, les tests qui ont été effectués et le pourcentage de tests positifs. Pourriez-vous également publier ces informations sur le site web ? Dans l'état actuel des choses, vous n'indiquez que le nombre de tests, mais pas le nombre de tests positifs. - Cela existe, mais il y a du retard, le rapport hebdomadaire de vendredi dernier est à un autre endroit, il sera publié plus tard. - Nous avons donc une question d'un médecin généraliste sur le lien. - Oui, un médecin généraliste qui pose des questions à l'Agence de la santé publique. Au cours des premiers mois, il était clair que la propagation de l'infection était la plus importante à Stockholm, comment cela a-t-il changé, où la propagation de l'infection est-elle la plus importante aujourd'hui ?",2020-07-14,NA,1
1,202007231,202007231_114,"Cependant, elle comporte différents aspects. L'un d'entre eux consiste à fournir des lignes directrices sur les priorités à établir, afin de mieux coordonner le suivi des infections en Suède. Ensuite, nous dialoguons avec les autorités chargées de la lutte contre les infections sur la manière d'améliorer les documents, afin qu'ils soient plus clairs, puis sur la question de savoir si des ressources nationales sont nécessaires, cela a également été discuté, afin de pouvoir soutenir, peut-être en particulier les petites régions, si vous constatez un besoin important en matière de suivi des infections sur une courte période de temps. Il y a de nombreux aspects, et c'est la première chose que nous avons faite - passer en revue les conseils et les recommandations qui existent aujourd'hui, afin qu'ils soient mieux adaptés. Vous avez dit que ce n'était pas nouveau aujourd'hui, donc je ne sais pas ce qui s'applique - La mission a été confiée il y a quelques semaines, et nous avons eu un dialogue continu avec les autorités chargées du contrôle des infections depuis lors. La nouveauté aujourd'hui, c'est que nous sortons avec des recommandations plus claires sur la manière de mener le suivi des infections, par rapport à ce qui existait auparavant"" - L'environnement à risque, qui comprend les groupes à risque, s'agit-il, par exemple, d'une maison de repos ? - Les maisons de repos qui ne sont pas couvertes par les activités de soins, il y a de tels endroits, où la maison de repos ne fait pas partie des soins. Lorsque nous observons des épidémies locales, nous pouvons peut-être identifier d'autres environnements à risque, où séjournent de nombreuses personnes appartenant aux groupes à risque. Je pensais aux masques : aujourd'hui, aucun masque n'est requis dans les espaces confinés. SJ ne peut pas garantir que la distance est respectée dans les trains. Quelle est la différence entre les transports publics suédois et ceux d'autres pays qui exigent le port d'un masque ? Il n'y a pas d'obligation générale de porter un masque. Mais il y a des conseils, lorsqu'il s'agit d'ouvrir la circulation des trains : si vous ne pouvez pas maintenir une distance raisonnable, par exemple en donnant aux gens leur propre siège, alors les masques de protection peuvent être un complément. Mais les connaissances sur les masques de protection n'ont pas évolué et nous devons garder ceci à l'esprit : les masques de protection ne vous protègent pas contre les maladies. Il peut éventuellement réduire le risque d'infection si vous êtes malade, mais si vous êtes malade, vous devez rester à la maison. C'est pourquoi les jugements diffèrent en Europe et ailleurs. Un peu plus tôt, l'Agence suédoise de santé publique avait déclaré que la Suède pourrait échapper à la Norvège dans le cadre d'une éventuelle deuxième vague. Mais ce n'est pas certain. Qu'il y ait des incertitudes sur le fonctionnement de l'immunité - j'ai essayé de répondre à cette question avec prudence. Tout dépend de ce que vous entendez par ""s'en tirer à bon compte"". La Suède possède une immunité de base supérieure à celle de la Norvège, par exemple. Cela contribue à la propagation de l'infection, comme nous l'avons vu avec la rougeole, par exemple.",2020-07-23,NA,0
1,202007281,202007281_126,"- Nous sommes au milieu d'une mission gouvernementale concernant la question de savoir comment envisager l'automne, sur la base des trois scénarios que nous avons présentés la semaine dernière. Nous suivons cela en permanence et avons ajusté les recommandations tout le temps, vraiment, et nous continuerons à le faire. En ce moment, avant l'automne, il s'agit avant tout de rester tranquille dans le bateau, afin de ne rien déclencher alors que de nombreuses personnes retournent sur leur lieu de travail et ainsi de suite. Nous n'avons pas l'intention de changer quoi que ce soit à court terme. Que faudrait-il pour que l'Agence suédoise de santé publique modifie ses recommandations et introduise des règles similaires à celles qui existent dans d'autres pays ? Tout d'abord, nous avons besoin de preuves que les mesures fonctionnent comme prévu. Ensuite, nous devons savoir si nous constatons une réduction ou une augmentation de l'infection. Étant donné que les réductions diminuent rapidement en Suède, nous ne voyons aucune raison d'introduire ces mesures maintenant. Existe-t-il des plans pour introduire des masques de protection ? Cela dépend de la situation. Si vous sortez d'une situation de confinement strict de la société et que vous retournez ensuite dans la société, cela peut être nécessaire. Il peut y avoir différentes raisons d'utiliser des masques, mais il faut être clair sur la protection qu'ils offrent - se protéger contre l'infection avec un masque n'est pas aussi probable que de ne pas infecter les autres. -Tv4 : La mission du gouvernement, quand sera-t-elle prête ? - Elle sera présentée le 1er septembre. -Gothenburgsposten, de rien. - Je vais continuer avec les masques et le protège-dents. Les experts disent qu'ils peuvent être utiles - le New York Times dit aujourd'hui qu'ils rendent moins infectieux, mais qu'il y a aussi des études qui montrent que l'on attrape moins de virus, ce qui signifie que l'on n'est pas aussi malade qu'autrement, ce qui peut conduire à une immunité généralisée avec moins de conséquences, avec moins de décès en attendant le vaccin. Que pensez-vous de ces conclusions et comment cela affecte-t-il votre agence de santé publique en ce qui concerne les avantages des masques faciaux ? Nous pensons qu'il est préférable d'avoir des données scientifiques évaluées par des pairs. Ensuite, lorsqu'il s'agit de la dose d'infection, de la gravité de la maladie, il y a eu beaucoup de discussions. Il y a peut-être un lien avec les soins de santé, où nous avons vu des personnes qui ont reçu de très fortes doses d'infection après avoir travaillé avec un patient malade. Dans ce cas, nous veillons à utiliser un équipement de protection adéquat. Aucune donnée ne permet d'affirmer que les doses d'infection ne jouent pas un rôle dans la société. Il n'existe pas non plus de données indiquant que la dose normale reçue dans la communauté jouerait un rôle... Il s'agit d'une discussion très théorique - il est douteux qu'un masque fasse une différence. Ce n'est pas une raison suffisante pour recommander l'utilisation de masques dans diverses situations. Ensuite, la question de la dose d'infection, de la gravité de la maladie, a fait l'objet de nombreuses discussions. Il y a peut-être un lien avec le secteur des soins de santé, où l'on a vu des personnes ingérer de très fortes doses d'infection après avoir travaillé avec un patient malade. Dans ce cas, nous veillons à utiliser un équipement de protection adéquat. Aucune donnée ne permet d'affirmer que les doses d'infection ne jouent pas un rôle dans la société. Il n'existe pas non plus de données indiquant que la dose normale reçue dans la communauté jouerait un rôle... Il s'agit d'une discussion très théorique - il semble douteux qu'un masque fasse une différence. Ce n'est pas une raison suffisante pour recommander l'utilisation de masques dans différentes situations. À Mölndal, on demande aux proches de respecter l'ordre de restriction dans les maisons de retraite - ils se cachent et se faufilent à l'intérieur. Que pensez-vous de ce comportement et avez-vous connaissance de situations similaires ailleurs dans le pays ? Non. Mais il est important d'avoir un dialogue entre les parents et les responsables de la maison de repos, et d'essayer de trouver un moyen constructif de se rencontrer -Non. Mais il est important d'avoir un dialogue entre les proches et les responsables de la maison de repos et d'essayer de trouver un moyen constructif de se rencontrer. A-t-on une idée de la durée de l'injonction de ne pas faire ? L'évaluation est qu'elle devra être maintenue pendant un certain temps, surtout pour que les exceptions puissent être examinées. Les exceptions actuelles s'appliquent jusqu'au 31 août.",2020-07-28,NA,0
1,202007301,202007301_146,"Je n'ai pas entendu dire que des industries individuelles le faisaient, mais si c'est le cas, c'est très bien - si vous pouvez partager vos expériences, pour que cela fonctionne le mieux possible - Il n'est pas envisagé de créer des lignes directrices adaptées à différents types de groupes de travail ? Non, pas de la part de l'Agence de santé publique de Suède. Je pense, comme dans le cas des transports publics, qu'il vaut mieux s'autoréguler - je pense que cela fonctionne mieux. - Lorsque nous avons recommandé la poursuite du travail à domicile, nous avons surtout parlé de la situation des employés - y a-t-il des éléments qui indiquent que les employeurs s'y opposent ? Il y a certainement d'autres personnes qui ont mieux suivi la situation que moi, mais nous n'avons pas reçu de tels signaux. Les avis sont probablement partagés, mais de nombreux employeurs disent déjà qu'ils continueront à le faire - j'interprète cela comme signifiant que la plupart des employeurs pensent que cela fonctionne bien."" - L'Aftonbladet, vous avez parlé de vos scénarios, qui pourraient devenir réalité à l'automne, selon lesquels il pourrait y avoir une flambée de la propagation dans certains endroits - pouvez-vous mentionner des mesures concrètes à cet égard ? - Cela dépend du type de propagation, mais il est important d'avoir des systèmes en place pour la détecter le plus tôt possible, de sorte que vous puissiez intervenir tôt avec le suivi de l'infection et d'autres mesures similaires. Ensuite, en fonction de l'évolution de la propagation, on peut décider de poursuivre et éventuellement de fermer les lieux de travail pour des périodes plus courtes."" - Les masques de protection ont fait l'objet de nombreuses discussions - l'Agence suédoise de santé publique a-t-elle envisagé de les recommander dans les espaces confinés, par exemple ? - Oui, c'est une discussion permanente - quand/où les masques de protection peuvent être un bon complément. C'est pourquoi nous aimerions vraiment qu'il y ait davantage d'études montrant clairement où les masques ont un effet et ce qu'il ne faut pas en attendre - Certains ont affirmé qu'il y avait des preuves que les masques avaient au moins un effet atténuant sur la propagation - J'ai demandé à plusieurs d'entre eux d'envoyer ces preuves, mais je ne les ai pas reçues. Une étude allemande est intéressante, mais il s'agit d'une étude unique difficile à interpréter. Il y a aussi un résumé dans un article basé sur un certain nombre d'études anciennes. Malheureusement, peu de pays où le port du masque est désormais obligatoire ont fait état d'un effet sur ce point, du moins dans la littérature scientifique : - Est-il judicieux de porter un masque dans les transports publics si des personnes asymptomatiques se promènent avec le virus ? Personne ne le sait vraiment. Personne n'a essayé de mesurer l'effet possible - pas que j'aie vu, en tout cas - des avantages des masques dans les transports publics. Il y a beaucoup de discussions et d'autres choses sur l'utilisation du masque facial comme raison de ne plus garder ses distances, ou même de sortir lorsqu'on est légèrement malade - cela offre une protection pire que l'utilisation du masque facial. Ces effets négatifs doivent également être pris en compte. Mais il n'y a pratiquement aucune publication à ce sujet - Nous allons maintenant consulter les médias par lien. Nous commençons par Sydsvens kan. Oui, vous m'entendez ? C'est parfait. Une question pour Anders Tegnell : elle concerne les transports publics. Les lignes directrices générales que vous avez publiées au printemps indiquent que les transports publics doivent limiter le nombre de passagers par véhicule. Lorsque la société de transport public a fait porter la responsabilité sur les passagers eux-mêmes - ont-ils vraiment suivi la directive ?",2020-07-30,NA,1
1,202008041,202008041_114,"Nous espérons que la tendance va continuer, mais préparez-vous à l'inverse. Nous ne pensons pas que nous aurons une augmentation constante au même niveau qu'au printemps. Nous envisageons principalement des scénarios prévoyant une augmentation du nombre de cas dans les petites régions. Pouvez-vous nous en dire plus sur l'immunité des troupeaux ? Y a-t-il des régions ou des villes où la tendance est plus lente ? - C'est difficile à dire, mais nous pensons qu'il y a une relation entre le déclin rapide et l'immunité dans différentes parties du pays. Cela s'explique notamment par nos recommandations. Gardez vos distances, en vacances, où que vous soyez. - Une question sur les masques : une étude de Karolinska montre qu'ils peuvent arrêter la propagation de l'infection et qu'ils devraient être recommandés, l'avez-vous vue et pouvez-vous la commenter ? - Si vous parlez de l'étude qui a été publiée récemment, oui. Elle indique que les masques peuvent arrêter l'infection par gouttelettes, dans une certaine mesure. Reste à savoir si cela peut être transféré à l'ensemble de la société. Nous savons qu'il peut avoir un effet, mais il reste à savoir s'il peut être transféré à l'ensemble de la société. Pensez-vous qu'il sera possible d'obtenir des preuves scientifiques aussi directes ? Il est évidemment difficile d'obtenir des réponses claires sur le COVID-19, sur le confinement et sur les masques. Comme de nombreuses personnes l'ont montré, certaines situations peuvent nécessiter le port de masques, lorsqu'il y a une épidémie et qu'il y a beaucoup d'endroits où il est impossible d'éviter les foules. Les masques peuvent être nécessaires si l'épidémiologie progresse. En Suède, nous ne sommes pas dans une situation où nous devrions utiliser des masques, mais si nous rencontrons à nouveau des problèmes, nous examinerons la question et nous verrons si cela peut faire une différence. Mais nous devons nous rappeler que les masques ne peuvent pas vous sauver si vous faites partie d'un groupe à risque. Merci, il n'y a plus de questions, nous avons terminé aujourd'hui et nous vous remercions d'être venus ici",2020-08-04,NA,1
1,202008111,202008111_226,"Il existe deux types de transmission. La majeure partie de la propagation de l'infection a lieu dans deux endroits de la société : le domicile et le lieu de travail. Mais les transports publics peuvent être un facteur important dans la propagation de l'infection entre les groupes. C'est pourquoi il est très important de limiter les transports publics, afin de garder les pieds sur terre. - Mais dans les salles de classe, vous passez beaucoup de temps ensemble ? - Avons-nous la RAD ? - Oui. J'avais une question à poser à l'Agence suédoise de la santé publique : nous avons beaucoup parlé de l'ouverture des écoles et de ses conséquences - quelles seront les conséquences pour la propagation de l'infection dans la société dans son ensemble ? Nous pensons que cela aura un faible effet sur la propagation de l'infection dans la société - les études réalisées jusqu'à présent indiquent que les écoles ne représentent qu'une petite partie de la propagation de l'infection dans la société - c'est le lieu de travail des adultes et les foyers qui sont touchés par l'infection. Nous n'observons pas de propagation importante de l'infection dans et autour des écoles primaires au printemps, et il n'y a aucune raison de penser qu'elle serait significativement plus importante - Le fait que davantage de personnes commencent l'école signifie que davantage de personnes utiliseront les transports publics. Les recommandations relatives aux masques de protection ont également été introduites dans les pays nordiques. Serait-il pertinent, lorsque vous voyez que les gens ne peuvent pas garder leurs distances, et qu'il y a des embouteillages à cause de l'école ou du travail... ? Nous nous efforçons avant tout de réduire la pression sur les transports publics et de dialoguer avec eux sur la manière d'éviter les embouteillages. Si cela ne fonctionne pas, nous devrons envisager d'autres mesures, mais ce type de mesures est efficace aujourd'hui - si vous pouvez garder vos distances, la meilleure chose est le ver, de différentes manières"" -Nerkes Allehanda - -Financial Times - Quelques questions sur les écoles : Au début de la pandémie, la plupart des écoles étaient ouvertes, mais maintenant elles sont fermées, mais elles vont bientôt rouvrir. Craignez-vous qu'elles ouvrent pendant la période où les gens vont travailler ? - ---- -Une autre question : J'aimerais connaître votre avis sur les études existantes concernant le risque d'infection chez les enfants. Une étude réalisée à Uppsala montre que le groupe des 10-19 ans présente le pourcentage le plus élevé d'anticorps.",2020-08-11,NA,0
1,202008131,202008131_65,"Nous sommes extrêmement satisfaits que cela commence à se produire, en particulier à Göteborg, où les décisions ont été prises. Nous espérons que davantage d'écoles prendront maintenant l'initiative de procéder à ces changements, ce qui se traduira par un désengorgement des bus/trams. Qu'avons-nous fait au niveau des autorités régionales de transport public ? Nous continuerons à faire ce que nous avons fait, mais plus intensément. Nous investirons davantage dans l'analyse des flux de déplacements, pour voir où, quand et comment il y a des encombrements, et pour replanifier et renforcer là où nous le pouvons, mais cela peut signifier que nous devons réaffecter des ressources - retirer ou réduire un service afin de mettre cette ressource ailleurs. En collaboration avec les compagnies de transport, nous devrons informer les chauffeurs afin qu'ils fassent preuve de bon sens et qu'ils ne laissent pas les jeunes à un arrêt lors d'occasions spéciales - ils pourraient alors être obligés de faire entrer plus de monde. Nous nous efforcerons d'instruire et d'informer les voyageurs sur les lignes directrices existantes, sur la nécessité de planifier le voyage à temps, d'être à l'arrêt à temps, afin d'avoir la possibilité de changer de bus si nécessaire. Ce sont les quatre points sur lesquels nous travaillerons avec acharnement, mais en les intensifiant. Nous en venons ensuite à la question des masques de protection. Nous n'avons aucune objection à l'utilisation de masques de protection dans les transports publics, car cela rend les gens plus sûrs. Mais il n'est pas pertinent de donner des recommandations allant au-delà de celles formulées par l'Agence suédoise de la santé publique. Nous continuerons à les suivre. En conclusion : malgré la situation tendue de nos municipalités et régions, elles essaieront de conduire autant qu'elles le peuvent. Mais s'il n'y a pas de conducteurs ou de véhicules, nous devrons peut-être même établir des priorités, fermer des lignes, déplacer des ressources ailleurs, comme cela s'est produit en Scanie. C'est nécessaire et cela affectera certaines personnes qui ne seront pas contentes. Mais c'est une option dans la manière dont nous allons gérer la situation. Nous allons nous en tenir aux demandes de pertes de revenus de la part de l'État, mais aussi être en mesure de gérer la situation de l'automne, sans devoir finir par réduire les prix des billets au printemps. Nous venons d'entendre les propos de Roberto Maiorana, de l'administration suédoise des transports et de l'association suédoise des transports publics.",2020-08-13,NA,0
2,202008131,202008131_114,"Je ne sais pas pour ceux qui vont au lycée, c'est une question complexe qui doit être traitée au niveau local. Pour que les transports publics fonctionnent le mieux possible, il est difficile d'avoir des règles générales ici, pour Arjeplog ou Stockholm. De TT.",2020-08-13,NA,0
3,202008131,202008131_118,"C'est une question spécifique, à propos des protège-dents. En Finlande, ils sont recommandés dans les endroits où ils ne peuvent pas être maintenus. La Suède est actuellement seule dans sa stratégie, comment voyez-vous le fait que d'autres pays gèrent la situation différemment ? Oui, c'est différent dans les différents pays, la Suède est unique en ce sens que nous avons une tendance à la baisse, que nous venons d'efforts qui ont été au même niveau tout le temps, qui ont progressivement prouvé qu'ils fonctionnaient très bien, donc peut-être que nous n'avons pas besoin d'effectuer ces changements. Nous n'excluons pas les masques de protection, pour l'instant nous ne voyons aucun rôle pour eux, mais ils pourraient être utiles localement si vous voulez les compléter en montrant leur importance, c'est précisément le signal pour lequel les masques de protection sont considérés comme les plus importants, nous ne voyons pas d'études, mais la valeur du signal est là, cela peut être bon pour les épidémies locales ou les problèmes de circulation. Pour l'instant, là où nous en sommes, nous n'avons pas de situation où nous devrions changer notre stratégie, qui fonctionne très bien pour l'instant. de Dagens Nyheter, je vais ajouter les masques de protection. Alors que, même en Suède, des entreprises et des particuliers utilisent des masques, y a-t-il des risques à ce que certains acteurs choisissent de le faire, sur la base de données variables, sans avoir reçu de directives ou de conseils de l'Agence suédoise de la santé publique ? Oui, si vous recommandez l'utilisation d'un masque, vous avez la responsabilité de le faire dans les règles de l'art, de le retirer en toute sécurité, de pouvoir vous en débarrasser économiquement, de pouvoir le gérer, il y a des questions à se poser. Ceux qui recommandent les masques ont l'entière responsabilité de s'en occuper"" - extrait de SVT News. Étant donné que l'on s'attend à ce que la congestion augmente, maintenant que de nombreuses personnes retournent à l'école et au travail, craignez-vous qu'il y ait une propagation accrue de l'infection ? ""Nous ne le savons pas, c'est très difficile à savoir. La plupart des études ne désignent pas les transports publics comme le principal facteur de propagation ; si vous regardez la Chine, qui a produit des pourcentages sur les lieux de transmission des infections, c'est sur le lieu de travail et à la maison, dans les soins de santé, dans certains cas. Les transports publics représentent certains pourcentages, il ne faut donc pas exagérer ce facteur. En même temps, il faut garder un œil dessus et éviter les situations qui augmentent la propagation de l'infection"" (Aftonbladet). Une question pour Anders Tegnell : vous avez parlé des universités et des semaines d'inspection, et de la façon de penser dans ce contexte. De nombreuses organisations syndicales d'étudiants se sont ouvertes à cette idée, quel est votre message pour ceux qui veulent y participer ?",2020-08-13,NA,1
