"group","doc_id","unique_phrase_id","sentences","date"
3,202004211,"202004211_128","Maintenant, il y a plusieurs choses, là. Je suis certain que le Dr Arruda pourrait en ajouter beaucoup. D'abord, donc, sur les 1 041 décès, il y en a 850 que ce sont des personnes qui viennent des résidences où il y a un problème particulier. Évidemment, les décès, c'est une chose, mais, avant ça, il y a le nombre de cas. Il y a le fameux R0, là, que le Dr Arruda pourrait vous parler, c'est-à-dire combien de personnes sont infectées par une personne infectée. Il y a la situation dans les hôpitaux. Ça, de ce côté-là, on avait prédit ou prévu utiliser jusqu'à 8 000 lits. On en utilise à peu près 1 200 actuellement. Donc ça, ça reste très stable, puis c'est une condition importante pour réouvrir graduellement l'économie puis les écoles, parce qu'on ne veut pas non plus qu'une vague vienne nous faire déborder puis d'avoir une situation où on perdrait le contrôle dans les hôpitaux. C'était ça, l'objectif premier, là, du confinement, de retarder l'arriver d'une grosse vague dans les hôpitaux. Il ne semble pas y avoir la grosse vague qu'on attendait. Il y a la situation spéciale des CHSLD puis des résidences. Mais c'est tous ces chiffres-là qui sont examinés par les scientifiques, par les gens de la santé publique. Le Modérateur : Prochaine question... M. Arruda (Horacio) : Oui, peut-être... Bon, écoutez, le premier ministre a dit l'essentiel de l'information. Mais il faut voir qu'on fait face, en somme, à trois épidémies, si je pourrais dire, ici, là, la grande épidémie de la région métropolitaine, qui est à la fois communautaire, mais aussi beaucoup «drivée» par les CHSLD. Et, si on enlève les CHSLD des courbes, ça change aussi l'allure.",2020-04-21
5,202004211,"202004211_369","Vous faites souvent référence aux meilleurs jours qui viendront, mais, dans les faits, il n'a pas été beaucoup question des détails de la relance et du déconfinement graduel qui est envisagé. À quel moment comptez-vous étaler dans le détail votre stratégie de déconfinement? Et pourquoi la question n'a été, là, que très peu abordée jusqu'à maintenant? M. Legault : Bien, c'est tout simplement une question de données. On veut être certain que ça soit stable pour un certain temps. Puis là il n'y a pas de règle parfaite, là. Est-ce que c'est... il faut que ça soit stable pour sept jours, pour 14 jours? Je regarde un peu ce qui se fait dans d'autres pays, puis ça fluctue d'un pays à l'autre, les règles qu'on se donne. Mais ce qu'on discute à tous les jours, c'est de voir quand est-ce qu'on va être prêts à avoir assez d'assurance sur la stabilité de la situation pour réouvrir graduellement l'économie, les écoles, les garderies. Ça fait partie des discussions qu'on a à tous les jours. Quand on va être prêts à annoncer un plan, on va l'annoncer, mais on n'est pas prêts aujourd'hui. Le Modérateur : Merci. C'est ce qui complète pour les questions en français. On va maintenant passer aux questions en anglais.",2020-04-21
2,202004221,"202004221_80","Le Modérateur : Merci, M. le premier ministre. Alors, pour la période des questions en français, nous allons débuter avec Alain Laforest, TVA Nouvelles. M. Laforest (Alain) : M. le premier ministre, Mme McCann, M. Arruda. Compte tenu de ce que vous venez d'annoncer, M. le premier ministre, est-ce que vous avez l'intention d'obliger le port du masque? M. Legault : Vous voulez dire dans les réouvertures d'écoles et d'entreprises? M. Laforest (Alain) : D'écoles, entreprises, la rue, le rendre obligatoire. M. Arruda (Horacio) : Écoutez, la question est bonne. Puis, si vous me permettez, c'était une des questions que je voulais vous parler. J'ai trois sujets à vous dire. Je voudrais vous parler des décès, je voudrais vous parler de l'invisible impact de l'arrêt et puis la question des masques. Ça fait que je vais commencer par mes deux autres sujets, si vous me permettez, rapidement, puis je vais aller à votre réponse. Très rapidement, je tiens à vous dire que, sans vouloir minimiser, absolument pas, les drames des décès puis des souffrances que ça entraîne dans les familles, là, je tiens à le dire, le Québec est sans doute, probablement, un des endroits au monde qui calcule le plus scrupuleusement les décès liés à la COVID-19. Faire des comparaisons entre les pays qui ne comptent pas de la même façon, c'est trompeur. C'est comme comparer des pommes, et des oranges, et pourquoi ne pas dire des bananes.",2020-04-22
2,202004231,"202004231_147","Pour l'instant, on en a une centaine, des gens de l'armée, qui sont qualifiés. Bon, il y en a un autre 200 qui est dans le Nord, là, les Rangers, qui aident les régions au nord. Mais là, dans nos CHSLD, on a besoin des 1 000 soldats. J'espère qu'on va être capables de les envoyer au cours des prochains jours. Le Modérateur : Très bien. Prochaine question, Mylène Crête, Le Devoir. Mme Crête (Mylène) : Oui. Bonjour. J'aurais aimé savoir, vous parlez d'une réouverture graduelle, avez-vous pensé, par exemple, aux enfants qui sont en famille d'accueil, qui ne peuvent pas voir leurs parents biologiques depuis sept semaines? Est-ce que vous envisagez des mesures, là, pour permettre à ces parents-là et ces enfants-là de se voir comme ils pouvaient le faire avant? M. Legault : Oui. Bien, écoutez, évidemment, on est dans une situation qui est exceptionnelle, mais je peux comprendre que ça crée des problèmes, entre autres pour les familles biologiques par rapport aux familles d'accueil. On va essayer de régler ça cas par cas. Mais vous allez comprendre que, je l'expliquais tantôt, là, il faut que les gens, tranquillement, se déconfinent, mais tranquillement, graduellement. Donc, est-ce qu'on est capables d'inclure certaines personnes pour aller voir leurs familles biologiques? C'est du cas par cas. Je pense qu'il faut être ouverts, sensibles à ça, mais il faut comprendre aussi qu'on est dans une situation où on évite justement que trop de personnes se rencontrent. Mme Crête (Mylène) : Vous parlez qu'il y a de nombreuses absences dans le réseau de la santé. Je me demandais : Est-ce que les sommes fédérales qui sont remises aux gens qui ne travaillent pas ont joué un rôle dans ces absences-là?",2020-04-23
3,202004231,"202004231_331","Bien, c'est qu'il faut comprendre que, je l'ai dit, le temps d'arrêt était absolument essentiel pour voir comment le virus allait se comporter puis pour maintenir une capacité de soins, là. Parce que, si on n'avait pas fait ce temps d'arrêt là, là... Il fallait faire un... Vous savez, faire un confinement, là, c'est plus facile de, je l'ai dit, de fermer l'interrupteur «on-off» que d'isoler par une façon progressive, là. L'acceptabilité sociale aussi n'aurait pas été là. On ne pouvait pas se permettre, à mon avis, de laisser le virus pénétrer la population québécoise et se multiplier, et là on aurait vraiment vu un pic important. Maintenant, il faut aussi comprendre que, le confinement, là, il y a une question, si vous me permettez, d'immunité collective qu'on veut atteindre, mais il y a aussi un fonctionnement sociétal. Il y a des effets pervers à être confiné pendant longtemps. Il y a des enfants... On sent qu'actuellement, là, les déclarations à la DPJ sont à la chute. Il peut y avoir plus de violence. Les gens peuvent avoir des comportements agressifs. Il y a des questions de santé mentale qui peuvent s'installer. Il va y avoir plein de médecins qui vont nous le dire, là. Ce n'est pas seulement rien qu'une question, je vous dirais, là, d'immunité, c'est aussi une question de fonctionner dans une société. Il y a des plus vulnérables, particulièrement, qui n'ont pas toujours les moyens, qui vont chercher des ressources ailleurs, autour d'eux, qui sont touchés actuellement par les mesures de confinement. Donc, il y a aussi ça qu'il faut prendre en considération parce qu'il ne faudrait pas nécessairement, là, que...",2020-04-23
2,202004281,"202004281_138","Alors, pour la période des questions des journalistes, nous allons débuter aujourd'hui avec Patrick Bellerose du Journal de Québec, Journal de Montréal. M. Bellerose (Patrick) : Oui. Bonjour à tous. Une question pour MM. Legault et Arruda. Après l'OMS et le gouvernement fédéral, en fin de semaine, on a vu que l'Institut national de santé publique rejette la stratégie d'immunité collective. Est-ce que vous appuyez toujours cette stratégie et sur quelle base scientifique vous appuyez-vous? M. Legault : Bien, je peux peut-être commencer en disant, là, qu'on n'appuie pas cette base-là. On dit que c'est une possibilité, mais qui n'est pas... on n'a pas de preuve que ça fonctionne. Donc, comme je l'ai expliqué hier pour la réouverture des écoles, les critères qu'on a suivis pour réouvrir les écoles n'incluaient pas l'immunité collective. Donc, je ne vois pas une grande différence entre ce qu'on dit puis ce que dit l'institut. M. Arruda (Horacio) : Oui, effectivement. Si vous me permettez, le ministre a été bien clair sur les cinq raisons qui faisaient qu'on allait réouvrir le milieu scolaire. Il n'y a pas que les maladies infectieuses, il y a aussi tous les problèmes sociaux qui sont entraînés. J'ai été questionné. Je voudrais vous dire que, des fois, il y a une interprétation dans les propos où on oppose, notamment, notre position à celle de l'OMS ou du Canada. On est exactement sur la même longueur d'onde, si vous me permettez, là.",2020-04-28
4,202004281,"202004281_235","Nous, on déconfine dans les régions, ce qu'on appelle plus froides par rapport aux chaudes, et c'est très bien dit par toutes les recommandations internationales qu'il faut regarder l'épidémiologie la plus locale possible pour être capable de prendre des décisions. Ça fait que je pense qu'au Québec on est en mesure de le faire. On sait, c'est un pari risqué. Le virus, là, on ne peut pas l'éliminer. Il va circuler. Là, la question, c'est : Comment on fait? On balance tout ça, à mon avis. Puis je tiens à dire que l'économie, l'argent, la santé mentale, tout ce qu'on appelle... et, dans une société, il n'y a pas que les maladies infectieuses, ce sont des déterminants de la santé. Je veux dire, moi, je veux éviter des suicides chez des propriétaires de PME, des divorces parce que ça va mal et de la violence faite aux enfants. Ça fait partie aussi des enjeux de santé qu'il faut être capable de mesurer. Le Modérateur : Merci. Prochaine question, Louis Lacroix, Cogeco Nouvelles. M. Lacroix (Louis) : Bonjour, M. le premier ministre, M. le ministre Fitzgibbon, Dr Arruda. Vous en êtes où dans votre réflexion sur... parce que, là, juste mettre la table... et on comprend, là, qu'il n'y aura pas de voyage au cours de l'année, là, au cours de l'été, etc. Il va faire beau, il y a des gens qui vont être en vacances. Vous en êtes où dans vos pronostics d'ouverture, par exemple, des régions, en fait, des campings, des parcs, le plein air, l'industrie de la pêche, la restauration, toute l'industrie touristique, finalement, là? Est-ce qu'on va en avoir une industrie touristique cet été?",2020-04-28
5,202004281,"202004281_298","Il va y avoir des échantillonnages qui vont être faits. M. Bergeron (Patrice) : Et maintenant, en… Oui. M. Legault : Je veux juste être bien clair aussi, M. Bergeron. L'idée du graphique, c'était surtout de regarder la situation ailleurs que dans les CHSLD. Donc, moi, je ne tire pas de conclusion sur la situation dans les CHSLD. C'est pour ça d'ailleurs qu'on ne modifie pas les consignes dans les CHSLD, c'est pour ça qu'entre autres on ne veut pas que les gens continuent de sortir. Le but, c'était de dire : Dans le reste de la société, ça fait 14 jours qu'il y a un plateau, qu'on n'a pas eu d'augmentation du nombre de décès, donc, dans le reste de la société, on peut graduellement réouvrir les écoles, les entreprises. Mais, les CHSLD, je ne pense pas qu'on est en mesure, là, de dire : On a atteint le «peak». On sait qu'il y a encore beaucoup de personnes infectées dans les CHSLD. M. Bergeron (Patrice) : Maintenant, en sous-question. Vous l'avez évoqué hier, vous aviez déjà dit que vous pourriez aller jusqu'à fermer une entreprise qui ne respecte pas les consignes de distanciation. Là, on a appris qu'il y a un guide qui est mis en place. Mais quel sera le régime de sanction qui va être prévu? M. Arruda (Horacio) : C'est un régime... je ne connais pas le détail, c'est sous la gouverne de la CNESST, la Commission... M. Legault : Santé et sécurité... M. Arruda (Horacio) : ...nationale de l'équité et de santé et sécurité du travail.",2020-04-28
4,202004291,"202004291_201","On suspecte que le comportement humain qui est arrivé en France va se faire ici. Mais ce n'est pas invitant parce que c'est pour vous-même, votre propre santé, mais surtout celles de nos aînés que ça rentre en considération. Mais dès qu'on va être en mesure de le faire, on va vous le dire. Mais, comme je vous ai dit, on n'a pas de vaccin, on n'a pas encore nécessairement de traitement. On ne sait pas qu'est-ce qui va se passer, ça se peut que le virus ralentisse cet été. Mais va-t-il revenir de plus fort en automne? On ne le sait pas. M. Pilon-Larose (Hugo) : Vous avez parlé, M. Arruda, ces dernières semaines beaucoup aussi de santé mentale, hein? Puis je pense que vous avez expliqué, entre autres, la réouverture des écoles pour cette région-là, que c'est bon que les enfants puissent retrouver un semblant de vie. Mais on parle des enfants, mais... Parce que tantôt, Mme Guilbault, vous avez appelé à la docilité des Québécois de respecter les consignes, mais pourquoi est-ce que ce n'est pas permis de se rassembler à deux mètres de distance à l'extérieur? Est-ce que vous pensez que, pour cet été, on va réussir à le faire? On peut comprendre à l'intérieur, parfois, des lieux clos, ça peut être plus dangereux pour la transmission du virus. Mais j'imagine des Québécois qui ont une cour arrière, qui sont capables d'aménager des chaises à deux mètres de distance puis de partager un barbecue. Est-ce qu'ils peuvent s'imaginer pouvoir le faire cet été? M. Arruda (Horacio) : Bien, écoutez, rien n'est exclu, mais je ne peux pas vous le dire maintenant parce que je veux véritablement voir ce que le déconfinement du 4, du 11 puis du 18 ou plus tard va donner. Parce que c'est...",2020-04-29
10,202004291,"202004291_454","On va suivre les R0 à mesure que les données évoluent. Je peux vous dire que le R0 est en bas de 1 dans les régions dont on va faire le déconfinement. Pour ce qui est de la région de Montréal, on était encore un petit peu en dessous de 1 au dernier scénario. On va voir ce qu'il en est. Ça fait que c'est ça un petit peu, là. Ce n'est pas une expérimentation. D'ailleurs, très important, les gens le font de façon volontaire, hein, je veux dire, par rapport aux écoles et aux garderies, là. Loin de moi de vouloir tester la chose sur les enfants. C'est simplement pour leur permettre... Il y a même des jeunes qui nous écrivent pour l'école secondaire, qu'ils auraient aimé reprendre l'école, puis etc. Il y a plein de gens, là, qui n'ont pas nécessairement la même position. On est heureux que ça soit volontaire. Puis on va véritablement agir en bons pères de famille, à mon avis, puis d'être très transparents sur les informations qu'on vous donne. Le Modérateur : En sous-question. Mme Sioui (Marie-Michèle) : Oui. Mmes les ministres, dans les régions que vous entendez rouvrir, il y a quand même quelques communautés autochtones. Comment vous travaillez avec ces communautés-là? Quelles sont les règles qui vont être applicables chez elles?",2020-04-29
4,202005051,"202005051_210","Il va falloir mieux les payer, il l'avait annoncé. Il va falloir leur donner de meilleures conditions de travail également. M. Arruda (Horacio) : ... Le Modérateur : Merci... Oui, allez-y. M. Arruda (Horacio) : ...si vous permettez. Vous savez, je voudrais dire une chose parce que je reçois des courriels. Quand on fait des points de presse live, en direct, on peut dire des choses, des fois, qui peuvent blesser certaines personnes. On prend les exemples, puis les gens vont penser qu'on les catégorise comme tels. Mais là, je veux juste dire à ma femme, puis à mon garçon puis ma fille que j'ai dit tantôt, j'embrasserais mon garçon, mais j'embrasserais autant ma femme puis mes trois enfants. Parce que je veux... Mais je ne pense pas qu'ils m'auraient fait de reproche. Par exemple, on m'a reproché, puis je tiens à le dire, là, j'ai parlé, là, que je devenais quasiment schizophrénique ou psychotique parce que je parlais toujours de masques et de lavage de mains et de lavage de mains, puis il y a des associations qui défendent ces personnes-là qui ont été touchées. Donc, si jamais, là, dans les points de presse, je prends des exemples qui pourraient blesser des personnes, soyez assurés que j'en fais mes excuses. C'est fait, c'est dit, et puis je veux juste vous dire, à ma famille, que je vous aime. Merci. Excusez-moi. Le Modérateur : Alors, c'est noté.",2020-05-05
2,202005061,"202005061_147","Merci. Le Modérateur : Merci. Alors, si vous êtes prêts à prendre les questions en français, nous allons débuter aujourd'hui avec Patrick Bellerose, Journal de Québec, Journal de Montréal. M. Bellerose (Patrick) : Bonjour à tous. La question est pour Dr Arruda. Lundi dernier, vous avez annoncé le report de l'ouverture des commerces à Montréal au 18 mai, mais on sait que la situation à Montréal demeure difficile. M. Legault soulignait, cette semaine, que la marge de manoeuvre est assez mince dans le réseau de la santé montréalais. Dans ce contexte, à moins de deux semaines de la rentrée, est-ce qu'il y a un scénario qui est envisagé pour reporter la réouverture des écoles dans les régions montréalaises? Et quels facteurs seront déterminants pour prendre une décision? M. Arruda (Horacio) : Bien, écoutez, tous les scénarios sont à analyser, là. Il n'y a pas de décision prise, donc n'attendez-vous pas à ce que j'annonce quelque chose aujourd'hui. Par contre, ce qui est considéré, c'est, en fin de compte, les critères en lien avec quel est le niveau de transmission et de contrôle. On regarde aussi... On fait une distinction entre ce qui se passe dans les CHSLD par rapport à la population puis par rapport aux zones qui ont déjà réouvert comme tel, la capacité des équipes de santé publique d'être en mesure de contrôler, les mesures de dépistage qui vont être en ligne de compte. Ce sont tous ces facteurs-là qui vont être regardés. Mais la situation demeure une situation qui est préoccupante.",2020-05-06
